movie_id,title,director,year,runtime,genres,review
tt0377713,Cube Zero,Ernie Barbarash,2004,97,"Drama,Mystery,Sci-Fi","The plot doesn't offer any new excitements, it even starts the same as cube I. This time there are no other enhancements for the cube machinery, except for having an extra exit, which is not guarded, very ingenious. The characters are also not so well elaborated as in the first episode, they just became ""flat"" as in a soap opera. <br /><br />If somebody makes it to the normal exit, the person would be asked some questions, like ""do you believe in god?"", its not really creative or original and especially in my opinion it doesn't fit into the mystery of the cube with it traps. Really there is nothing much else to say about it."
tt0383353,Evil Aliens,Jake West,2005,93,"Comedy,Horror,Sci-Fi","Evil Aliens owes a huge debt to Peter Jacksons early films Bad Taste and Braindead.I must confess to never enjoying those films particularly and i say the same about this.Jake West is a director who clearly lacks inspiration of his own and chooses to steal from those whom he looks up to.I lost count of the amount of times a major Hollywood film was quoted most notably James Camerons Aliens.The amount of blood and gore on show here isn't funny either,the latter end of the film becomes tired and dragged out.Maybe it would have worked better as a short film.The actors a poor,the direction is weak and the plot is non existent.I can see what the director was trying to do,the homage he was trying to pay,but others have done the same thing a lot better than presented here. 4/10"
tt0404325,Phil the Alien,Rob Stefaniuk,2004,82,"Comedy,Sci-Fi","Well this film has certainly had a fair amount of hype; From the buzz at the Toronto Film Festival to gushing reviews on CBC Radio. A refreshing, wacky, hilarious indie movie apparently. I'd been looking forward to it for months.<br /><br />How can I put it this simply? It sucked in a very big way. An exercise in cinematic lameness that makes Adam Sandler look like a comic genius.<br /><br />At best it was mildly amusing and at worst coma inducing. An amerterish script badly directed and shoddily edited into a ramshackle mess.<br /><br />And what was with the music being 500db louder than the rest of the sound track? That was about the only truly odd thing about it.<br /><br />If you want to see a genuinely funny, bizarre movie involving aliens then try Repoman. There is no comparison!"
tt0417191,They Are Among Us,Jeffrey Obrow,2004,99,"Sci-Fi,Thriller","No scenario, bad actors (poor Melissa Gilbert)... Beurk Beurk Beurk ...<br /><br />Give a such budget to make this... In Belgium, we make ten films which win all prices in Cannes with this.<br /><br />Last time that I've seen a such NULL-Film was Hypercube. But scenario was better.<br /><br />Is anyone knows if the director was a graduate in school-film or a cop ?<br /><br />The better things in this film was the word ""End"".<br /><br />Why authorize to sell this ? 1ç is to expensive. <br /><br />I've pay ten dollars to buy this.<br /><br />For me, pay for this was my BIG MISTAKE of millennium.<br /><br />Too bad.<br /><br />Next time I'll break my arm but buy this type of sh*t."
tt0443678,Unholy,Daryl Goldberg,2007,90,"Horror,Sci-Fi,Thriller","This is a movie of tired, yet weirdly childish, clichés. There's a Nazi witch master performing sf-related experiments in the basement? Oh please! <br /><br />Aiming for a creeping sense of horror and fear, the general impression of the film is that of a very immature conception of fright. Not having any expectations beforehand, I am left with: an aged Xander from Buffy and a heroine with ape-like face who doesn't seem to know how to act. Said Adrienne Barbeau have I only only encountered before in the much more enjoyable ""Cannibal Women in the Avocado Jungle of Death"".<br /><br />Camera and editing adds to the general impression of lame."
tt0445161,4,Ilya Khrzhanovskiy,2004,126,"Drama,Mystery,Sci-Fi","I saw the film at the Belgrade Film Festival last week, and I'm still working off the trauma. Essentially my view seems to match a number of others - the first half hour was fresh, sharp, deep, entertaining and promising. Well acted too. Natural. My problem, however, is not simply with the fact that the final hour and a half of the film have nothing to do with the likable beginning, nor the fact that I spent most of this time convulsing in agony at sharp, grating industrial sounds and squinting at drunken, toothless, bread-chewing hags. It's rather with the fact that THEY NEVER WARNED ME!!! The festival brochure synopsis described only the (utterly intriguing-sounding) first half hour - a whore, piano tuner and meat seller chat in a bar, pretending to be an advertising agent, genetic engineer, and petty government administration official, respectively - making no mention whatsoever of the never-ending gum-smacking to come. Serves me right for not reading the reviews, you might say - but to my defense, a number of reviews I looked at post-fact um didn't at all stress the immensity and utter unbearableness of the greater part of the film.<br /><br />The first hint should have been the introductory words by the director (a bashful, tousle-haired Russian youth) who stepped in front of the crammed auditorium (the film seems to be doing incredibly well critically, and tickets were sold out well in advance of the screening, though most of the audience seemed as unaware as I was of the pain to come, judging by the plethora of unearthly moans and groans that utterly permeated the theatre during the last half hour, and many exasperated comments on exit) to say the following: 'Well, I... um, thank you very much for coming to see this film, and I just wanted to say... well, it's a very long film... it took me four years to make it, and... it's.. I suggest that you see it and immediately try to forget about it. It is very long. Thank you for coming.' This is what he said. Alarm bells should have been ringing. 'What's he talking about?' I thought in happy confusion. 'This is gonna be fun!' Of course, by the time his strangely apologetic comments started making sense to me, it was far too late to get out. All I could do is writhe in increasing agony until the lights came on again. And in the end I can't say I feel in any way improved by the experience. Yes, I absolutely loved the first half hour. It was intelligent, new, and had a lot to say. And yes, Russia is probably in a bad state. Yes, every society has many hidden faces. Yes, toothless life in barren wastelands is probably unimaginably hard. Yes yes yes. I get all of this. Really I do. But I see no earthly reason why art and meaning should be so agonisingly drawn out, and so painful to bear. If you want to see a film land somewhere between the extremes of glitzy Hollywood plastic fantastic and hours of muddy vodka swigging, try the Korean-Chinese Bin Jip (3-Iron). It's artsy and surprising, but also to-the-point and fun."
tt0457275,Altered,Eduardo Sánchez,2006,88,"Horror,Sci-Fi,Thriller","I might not have been the biggest Blair Witch fan but nonetheless appreciated that effort, so I was looking forward to Altered, especially after reading the superlatives thrown around in various IMDb comments. ""Unique"", ""intelligent"", ""A future cult classic"" and so on... you gotta wonder where people come up with that stuff to describe such a poor effort.<br /><br />Because alas, Altered is a poor, weak movie that fails to engage in any and every respect. The silliness is not funny. The horror and gore is not scary. And whatever ""thinking"" aspect some poor fellows saw in this movie were due to severe delusions because there's certainly nothing profound or smart about this mess.<br /><br />OK, so we know nothing stands out. Is it at least bearable? Is the experience worthwhile in any way? Unfortunately, no. For starters, get very poor acting. It's not a stretch to say most B-movies these days feature better acting. The plot? Boring and messy. Dialogs? Many amateurs actually do better.<br /><br />It's really the direction that puzzles. I did not expect major improvements over Blair Witch but at least small steps forward. Instead, our director seems to have worsen over time, completely oblivious to previous experiences.<br /><br />If there is a major flaw in Altered, it's the main set. A major part of the plot takes place in a single location, where the main characters are confined but Sánchez has failed to give the place any personality whatsoever. Considering that in Blair Witch, the forest plays a major part and is as much a character (an antagonist, if you will) as the three students, you would think the director would realize the same thing was needed here. But no... this place has no personality whatsoever thanks to sloppy direction and no attention to details.<br /><br />There's nothing salvageable here. Die hard fans of ""Blair Witch"" are better off following Daniel Myrick. Although his output is far from being golden, it shows better structure than Sánchez and some lessons from Blair Witch are applied (unfortunately, in weak stories but still)."
tt0799862,Caprica,"Michael Nankin, Jonas Pate, John Dahl, Wayne Rose, Jeffrey Reiner, Roxann Dawson, Tim Hunter, Omar Madha, Ronald D. Moore, Eric Stoltz, Michael W. Watkins",2009,60,"Action,Drama,Sci-Fi","I had to endure teen-aged, high school angst and family conflict for almost all of the show. I really do not care about high-school girls fretting about their relationships. I've spent my time in Hell dealing with such issues and I care nothing about fictional teenies going through ""lite"" versions of the horrors I endured. I want science fiction. That's the only reason I'm here. There were a few seconds of science fiction late in the show. We FINALLY see a proto-Cylon. It was good but with one problem. Its red eye-dot would lock onto an object of interest. We all know that Cylon eyedots always scan back and forth, giving the machine a map of the world. The red eye-dot does not ever stop moving back and forth.<br /><br />I really hope the writers fix this abuse before the second episode."
tt0025712,The Return of Chandu,Ray Taylor,1934,208,"Adventure,Family,Fantasy","""The Return of Chandu"" is notable, if one can say that, for the casting of Bela Lugosi as the hero rather than the villain. Why he even gets the girl.<br /><br /> The story as such, involves the Black Magic Cult of Ubasti trying to capture the last Egyptian princess Nadji (the delectable Maria Alba) and use her as a sacrifice as a means of reviving their ancient leader who just happens to look like Nadji. Lugosi as Chandu, who possesses magical powers, tries to thwart the villains.<br /><br /> Director Ray Taylor does his best with limited resources and extensive stock footage. Fans of King Kong (1933) will recognize the giant doors that were used to keep Kong at bay in several scenes. The acting is for the most part, awful. The actor who plays the high priest (I believe Lucien Prival) for example, uses that acting coach inspired pronunciation that was so common in the early talkies. The less said about the others the better.<br /><br /> It is a mystery why Lugosi accepted parts in independent quickies at this stage of his career, because he was still a bankable star at Universal at this time. Maybe it was because in this case he got to play the hero and get the girl, who knows. As his career started to spiral downwards in the late 30s, this kind of fare would become the norm for Lugosi rather than the exception.<br /><br />"
tt0028313,The Story of Louis Pasteur,William Dieterle,1936,86,"Biography,Drama,History","Apparently none of the previous reviewers,most of whom praise the film for its accuracy, have actually read a biography of Louis Pasteur.The most glaring inaccuracy is in the relationship between Pasteur and Napoleon III.Back in the 1930's the latter was invariably shown in a bad light.While far from an admirable character-he was an inept politician and a self-appointed ""military genius"" who allowed France to be dragged into a disastrous war,he was not the stupid reactionary depicted here. He had an intelligent interest in science,and like many other people in the 19th century saw a bright future because of the improvements it would bring.Far from exiling Pasteur, he was his PATRON,building him a laboratory and providing him with all the resources that he needed for his research.While the lab was under construction, Pasteur became gravely ill.A bureaucrat, deciding it was a waste of money to build a laboratory for someone who would soon be dead, ordered work halted on his own authority.When the emperor heard about this, his outrage shook the bureaucracy so that there was a flurry of buck-passing, and work promptly resumed.The Emperor personally visited Pasteur to comfort him and reassure him that he would get his lab.The emperor would often bring members of his court to admire Pasteur's projects,and it was obvious to everyone that Pasteur was one of the emperor's favorites.Pasteur's main worry concerning the Emperor was that Napoleon thought Pasteur was virtually a miracle worker who could do almost anything, and was constantly assigning him tasks outside of his previous experience.Pasteur, a very modest man, was always protesting this, but Napoleon would say that he had complete faith in him,and Pasteur despite his misgivings, always came through.They always had a close and friendly relationship,and after the Emperor was overthrown, Pasteur refused to say a bad word about him,grateful to the end of his life.<br /><br />The part about his daughter having the baby, and Pasteur sacrificing his principles to get a doctor, never happened.The part about the anthrax and rabies, for which he was famous, is generally correct, but the notion that the anthrax experiment raised him from obscurity to fame is false.He was famous and respected at the time this happened.This movie is OK from a dramatic standpoint,but very distorted as biography."
tt0038873,The Razor's Edge,Edmund Goulding,1946,145,"Drama,Romance","The author of numerous novels, plays, and short stories, W. Somerset Maugham (1874-1965) was considered among the world's great authors during his lifetime, and although his reputation has faded over the years his work continues to command critical respect and a large reading public. Published in 1944, THE RAZOR'S EDGE is the tale of a World War I veteran whose search for spiritual enlightenment flies in the face of shallow western values. It was Maugham's last major novel--and it was immensely popular. Given that the novel's conflicts are internalized spiritual and philosophical issues, it was also an extremely odd choice for a film version--but Darryl F. Zannuck of 20th Century Fox fell in love with the book and snapped up the screen rights shortly after publication.<br /><br />According to film lore, THE RAZOR'S EDGE was to be directed by the legendary George Cukor from a screenplay by Maugham himself--and it does seem that Maugham wrote an adaptation. When the film went into production, however, Cukor was replaced by Edmund Goulding, a director less known for artistic touch than a workman-like manner, and the Maugham script was replaced with one by Lamar Trotti, the author of such memorable screenplays as THE OXBOW INCIDENT. Tyrone Power, recently returned from military service during World War II, was cast as the spiritually conflicted Larry Darrell; Gene Tierney, one of the great beauties of her era, was cast as socialite Isabell Bradley. The supporting cast was particularly notable, including Herbert Marshall, Anne Baxter, Clifton Webb, Lucille Watson, and Elsa Lanchester. Both budget and shooting schedule were lavish, and when the film debuted in 1946 it was greatly admired by public and critics alike.<br /><br />But time has a way of putting things into perspective. Seen today, THE RAZOR'S EDGE is indeed a beautifully produced film--but that aside the absolute best one can say for it is that it achieves a fairly consistent mediocrity. As in most cases, the major problem is the script. Although it is reasonably close to Maugham's novel in terms of plot, it is noticeably off the mark in terms of character and it completely fails to capture the fundamental issues that drive the story. We are told that Larry is in search of enlightenment; we are told that he receives it; we are told he acts on it--but in spite of the occasional and largely superficial comment we are never really told anything about the spiritual, artistic, philosophical, and intellectual processes behind any of it. We are most particularly never told anything significant about the nature of the enlightenment itself. It has the effect of cutting off the story at its knees.<br /><br />We are left with the shell of Maugham's plot, which centers on the relationship between Larry and Isabell, a woman Larry loves but leaves due to the growing ideological riff that opens up between them. Tyrone Power and Gene Tierney were more noted for physical beauty than talent, but both could turn in good performances when they received solid directorial and script support. Unfortunately, that does not happen here; they are extremely one-note and Power is greatly miscast to boot. Fortunately, the supporting cast is quite good, with Herbert Marshall, Clifton Webb, and Lucille Watson particularly so; the then-famous performance by Anne Baxter, however, has not worn as well as one would hope.<br /><br />With a running time of just under two and a half hours, the film also feels unnecessarily long. There is seemingly endless cocktail party-type banter, and indeed the entire India sequence (which reads as faintly hilarious) would have been better cut entirely--an odd situation, for this is the very sequence intended as the crux of the entire film. Regardless of the specific scene, it all just seems to go on and on to no actual point.<br /><br />As for the DVD itself, the film has not been remastered, but the print is extremely good, and while the bonus package isn't particularly memorable neither is noticeably poor. When all is said and done, I give THE RAZOR'S EDGE four stars for production values and everyone's willingness to take on the material--but frankly, this a film best left Power and Tierney fans, who will enjoy it for the sake of the stars, and those whose ideas about spiritual enlightenment are as vague as the film itself.<br /><br />GFT, Amazon Reviewer"
tt0045815,The Girl Next Door,Richard Sale,1953,92,"Comedy,Musical","I often feel like Scrooge, slamming movies that others are raving about - or, I write the review to balance unwarranted raves. I found this movie almost unwatchable, and, unusual for me, was fast-forwarding not only through dull, clichéd dialog but even dull, clichéd musical numbers. Whatever originality exists in this film -- unusual domestic setting for a musical, lots of fantasy, some animation -- is more than offset by a script that has not an ounce of wit or thought-provoking plot development. Individually, June Haver and Dan Dailey appear to be nice people, but can't carry a movie as a team. Neither is really charismatic or has much sex appeal. They're both bland. I like Billy Gray, but his character is pretty one-note. The best part of the film, to me, are June Haver's beautiful costumes and great body."
tt0063850,If....,Lindsay Anderson,1968,111,"Crime,Drama","if.... is the cinematic equivalent of Sgt. Pepper's: Revered by baby boomers as the pinnacle of creation, and viewed as rather a silly bit of business by preceding and subsequent generations. Now that the children of the middle classes the world over are seemingly super human due to the internet, and view the prospect of boarding school as a wonderful opportunity thanks to the Harry Potter books/films, the relevance of if.... couldn't be further from modern concern. In fact, many scenes appear so alien and exaggerated as to hint at an inspiration for Pink Floyd's The Wall.<br /><br />One should never hold personal bias against a film while reviewing, and the cemented date of this film aside, there are a few flaws which others have overlooked. Lindsay Anderson was known to be a fan of Luis Buñuel, on top of generally being too smart for his own good. And despite a straightforward narrative through the first and second acts, the latter portion of the piece it taken hostage by cod Buñuel surrealism and strained attempts at symbolism. Anderson wasn't capable of this feat due to his over-intelligent cynicism, failing to see that Buñuel was jovial in his work. I have not found a critic whom champions the 'Chaplain in a drawer', and am almost certain it still gets sideways looks from those who adore this film. The ending is not so much a concise punch to the established class/values system, as a wet slap on a moving target.<br /><br />The British public school system was firmly for the middle classes (the upper crust being educated at home by private tutors). And the modus operandi of if.... was to check the boxes of public school life which Lindsay believed had been unexplored in film, thereby savaging middle class pretense. Homosexuality, generational cutlery, cold showers et al. In reality, such issues HAD been covered in many other great British films, if.... merely brought them to the fore. The Browning Version was a more oblique damning of such pomp, to name but one.<br /><br />if.... is oddly quaint, and simply can not be viewed with modern (especially American) eyes. Kudos to Anderson for avoiding Mick and Kieth in favour of African chant, and a few brownie points for the latent homoerotic overtones. Points deducted for pretension, establishing characters who disappear, and inciting a glib revolution which came to naught."
tt0064400,Hamlet,Tony Richardson,1969,117,Drama,"Williamson's accent is tough to wade through. He speaks incredibly quickly, like he is in a rush to get through the lines. During the soliloquies he acts as if he is talking to someone, when he is supposed to be talking to himself. All that and his bald spot just annoyed me. He was just too old for this role. In reading other accounts of Williamson, maybe he got this role because he was mad and the director decided to do a bit of life-imitates-art or forced method acting. When the actors declare Hamlet mad you believe it! Marianne Faithful is a stunning beauty and could botch the role of Ophelia and still get a pass. The set is dark and foreboding but it does look as if shot in a real castle especially the scenes in the tunnels/corridors where the dead king shines as a great light in the sky."
tt0065622,The Decameron,Pier Paolo Pasolini,1971,111,"Comedy,Drama,History","Pier Paolo Pasolini, or Pee-pee-pee as I prefer to call him (due to his love of showing male genitals), is perhaps THE most overrated European Marxist director - and they are thick on the ground. How anyone can see ""art"" in this messy, cheap sex-romp concoction is beyond me. Some of the ""stories"" here could have come straight out of a soft-core porn film, and I am not even so much referring to the nudity but the simplistic and banal, often pointless stories. Anyone who enjoyed this relatively watchable but dumb oddity should really sink his teeth into the ""Der Schulmaedchenreport"" soft-porn German 70s movie series, because that's what ""Decameron"" looks like to me.<br /><br />Besides, the movie is sloppy on nearly all levels, from start to finish: <br /><br />1. Editing. An example: at 1 hour:15 minutes:45 seconds there is a chasing scene that is put quite clearly in the wrong place. It was supposed to be placed about a minute later, but I guess that Pasolini must have hired boozed-up editors who have little time for the ""fine details"" of movie-making. Pee-pee-pee's fans would probably counter this by saying that it was placed there intentionally - which I very much doubt. Besides, even if that were true, that would be even worse, because that story gains absolutely nothing by making it harder to follow. (This isn't exactly ""Eraserhead"" or one of Tarantino's broken-form films...) <br /><br />2. Acting. Vey sloppy. Triple Pee's fans (all 8 of them) proudly declare how 3P-O uses ""real people instead of actors"". (Aren't actors people? Or are they Martians? Sure, many actors have sub-par IQs but does that mean we should treat them with contempt...?) Other directors have used amateurs and succeeded (such as Alan Parker or De Niro), so why are PPP's amateurs so utterly awful in his movies? The answer is once again appalling sloppiness. Pasolini is sloppy in everything, and that includes trying to get as much out of his toothless amateurs as he can. He is a lazy director, an IMperfectionist if you like. The anti-Kubrick, I suppose... Pee-pee-pee's principal goal when casting must have been to find as many toothless old people as possible (and young men that are to his liking). In Pasolini's world there is a simple formula: lack of teeth + strange face = realism. It's all well and fine to have them toothless, but at least try to eke out some at least semi-decent performances out of these inexperienced neo-thespians, otherwise you're an amateur yourself - an amateur director, in Pasolini's case. Whether 3P-0 wasn't capable of this feat or simply didn't care doesn't change anything. (Who knows... maybe he didn't even notice the awful acting?) <br /><br />3. Audio. The synchronization. If 3P-0 felt that microphones are too much of a hassle when filming a movie, then he ought to have at least made a concerted effort in post-production, i.e. getting all these bum actors to say their lines on cue in the studio, so that we the viewers wouldn't have to watch mouths move while the elusive dialogue floats elsewhere in the movie.<br /><br />4. Lack of concept. We have close to a dozen stories which aren't connected in any meaningful way. Some are anti-Church (more on that later), while some are merely sex yarns i.e. cheap male (sometimes gay) fantasies designed to titillate and nothing else. The stories and characters are not amusing (if at all) on an intelligent level, but on the basest level. 10 year-old kids can laugh here... And there is nothing wrong with that, but then don't call it exalted, intellectual art! <br /><br />5. As a result of point 4, there is also a lack of logic in the order of the stories. That goes without saying. Pee-pee-pee could have arranged the order in any other way, and we would have had the exact same movie. This also means that you can feel free to start from the middle then go back to the beginning, etc. ""Decameron"" is like a bowl of spaghetti that way: when you start eating it you can begin with any thread you want, it makes no difference at all.<br /><br />6. The pointlessness of the stories' resolutions. Most stories end with a cheap gag/joke, i.e. some damn dumb punchline straight out of a porn comic-book, whereas some stories don't even have a conclusion: they merely end. Finito. At best, the stories are watchable semi-anecdotes, barely any deeper meaning there - unless you find ""deep"" meanings in a porno. There is, of course, nothing easier than looking for and finding ""meaning"" where there is an absence of it. Hence even any hardcore porn film can be philosophized/mused over endlessly. It's easy and fun. Try it, oh ye 8 PPP fans! <br /><br />As for the Church-bashing... Some viewers get all excited about his attack on Catholicism and what-not. In principal, that's all well and fine - after all, I'm an atheist myself - but what those people ignore is the simple but essential fact that Pasolini was a Marxist. It's like the pot calling the kettle black. A Marxist criticizing the Church for hypocrisy and stupidity? Where does he get the nerve? Besides, Pasolini wasn't an atheist, hence his high-and-mighty and self-righteous stance isn't justified. After all, Marxists are believers: they merely substituted the accepted god with the idea of a Utopia, which is merely another supernatural wishful-thinking fantasy. Hence I cannot get excited about PPP's anti-religion antics.<br /><br />This sophomoric humpdorama anthology ends with Pasolini saying rather pretentiously: ""I wonder... Why produce a work of art when it's nice just to dream about it?"" He wasn't actually referring to this silly little movie as art, was he...? In case he was - the poor deluded man - then I have to wonder why he didn't just leave it at dreaming, and NOT make all those bad movies...<br /><br />Wanna read my altered subtitles of Bergman movies? E-mail me."
tt0066344,Scrooge,Ronald Neame,1970,113,"Drama,Family,Fantasy","now don't get me wrong, i do enjoy christmas movies. i love its a wonderful life and i really enjoy the versions of a christmas carol with george c. scott and alistair sim. but this particular movie is awful. i think the i love life song the ghost of christmas present sings is especially painful. albert finney sings fairly well in annie. i don't know whats wrong with him in this movie but it sounds as though someone is trying to sing through a mouthful of dead gerbils. the only thing that saved this movie for us was shutting the sound off and watching the dance numbers accompanied by the south park christmas cd."
tt0070795,A Thief in the Night,Donald W. Thompson,1972,69,"Drama,Fantasy,Horror","This is an interesting treatment of a subject that is quite controversial, (just read the other comments on this film). Apparently, you either love it or hate it and it seems most people make that distinction based on whether they believe the tribulation and end times will happen as portrayed in the movie.<br /><br />Basically, the film - and its sequels - were made for about $1.30 each. The production values are right down there with ""Plan 9 From Outer Space"" and the acting is about on the same level as ""Glen or Glenda"", (my apologies to Ed Wood). Putting aside the religious message, the story is as scary as they come. Add in even the slightest thought that the story might actually be close to something that might happen in the future and it becomes even scarier.<br /><br />This movie, and its sequels, didn't try to bring in the reasons why the tribulation happened when it did. ""Left Behind"" and ""The Omega Code"" tried to get in everything ""Thief"" did and to explain all the politics and maneuvering in the Middle East leading up to it. The net effect was ""Thief"" did a much better job on the scary part of movie, instead of spreading itself too thin trying to explain what was happening in the Middle East at the same time. <br /><br />Forget the politics and watch this movie, and its sequels, for what they are - horror stories. That they may be horror stories told, indirectly, by God makes them just that much more frightening. If it makes you think about the subject, it has done its job - even if you never believe."
tt0072705,Bite the Bullet,Richard Brooks,1975,132,"Action,Adventure,Drama","Gritty, dusty western from director Richard Brooks, who seems thoroughly engrossed in the genre while keeping all the usual clichés intact. Early 1900s horse race attracts a low-keyed cowboy (Gene Hackman), a suave gambler (James Coburn), a cocky kid (Jan Michael Vincent), and even a FEMALE (a surprisingly game Candice Bergen). Once the preliminaries are out of the way (with the predictable arguments over whether or not a woman should take part), this becomes a fairly engrossing entry, though one which breaks no new ground (it instead resembles something from Gary Cooper's era). Good-looking, if overlong piece has macho verve and a fine cast, yet the mechanisms of the plot get tiresome rather quickly. ** from ****"
tt0075888,The Crater Lake Monster,William R. Stromberg,1977,85,"Adventure,Comedy,Crime","****Don't read this review if you want the shocking conclusion of ""The Crater Lake Monster"" to be a total surprise****<br /><br />A claymation plesiosaur rises from the depths of Crater Lake to wreak havoc on a group of local rednecks, not to mention your fast forward button. To call ""The Crater Lake Monster"" amateurish is to overstate the obvious. If you aren't a fan of low budget drive-in films, you probably wouldn't be looking here in the first place.<br /><br />The problem with the movie is that when there's no monster action going on, it really sucks and goes nowhere. The script is very Ed Wood-ish, in that it's utterly contrived in the way it sets up the main action sequences. Nothing is too outlandish for ""The Crater Lake Monster"". It explains its dinosaur by having a meteor crash into Crater Lake, 'superheating' the water to the point where it incubates a dinosaur egg that has apparently been resting at the bottom of the lake for millennia. Even if we could accept that the egg could have been lying there for so long and remained uncovered and viable, wouldn't ""superheating"" the water to such a high temperature cause most of the lake to evaporate? Other than some token fog in one or two scenes, we see no evidence of the water being hot, other than a few lines in the script.<br /><br />The script is padded rather obviously in a few sequences, and it will do anything to get the characters near the lake so that they can be menaced by the claymation dino. A couple just passing through experiences car trouble and while their automobile is being serviced, they decide to rent a boat and head out into Crater Lake. Hmmmm...do you think these strangers in the story could be there so they would run into our title monstrosity? In a sequence that's just plain bizarre, a drunk robs a liquor store and decides to murder the cashier and a bystander instead of paying four dollars for a bottle of booze. A car chase ensues, and wouldn't ya know it...they end up right by the lake. Snack time for Cratey! Yeah, it's not hard to figure out, and you're so far ahead of the script that you're irritated when it takes another ten minutes for these scenes to unfold.<br /><br />The shamelessness of it all is endearing, and I really want to like ""The Crater Lake Monster"". I just can't do it. There's not enough here to go on, and this is more of a movie to put on during a party, because you could talk right over it and it wouldn't matter. <br /><br />The film has a slim list of the things going for it, the most important being the dinosaur itself, which appears in three forms: a shadow puppet, a large model head that is dragged woodenly through the water, and a fully realized claymation insert that actually looks pretty good. There are also a pair of lovable hicks in it, and they carry the majority of the intentional humor in the movie. A downbeat ending leaves us mourning the death of both the monster AND one of our beloved hicks, so every good thing about this film is dead by the end of it. Why was I so affected by this conclusion? Was it the mournful song played over the closing credits? Or was I just weeping inwardly for the time that I waste watching films like this?"
tt0076504,Orca,Michael Anderson,1977,92,"Adventure,Drama,Horror","Many have stated that Orca  Killer Whale is a Jaws rip-off. This is not really true, though the enormous commercial success of Jaws undoubtedly made these man .vs. beast stories more attractive propositions for film-makers in the second half of the '70s. Orca  Killer Whale would be better described as a modern-day retread of Moby Dick. It's a story about obsession. On one hand a whale's obsessive quest to avenge the death of its mate; on the other a bounty hunter's obsessive quest to kill the whale before it can claim any more lives. Sadly, Orca- Killer Whale emerges a very disappointing film, its fundamentally interesting ideas somewhat ruined by hammy performances and preposterous plotting.<br /><br />Shark hunter Nolan (Richard Harris) encounters a marine-life researcher Rachel Bedford (Charlotte Rampling) diving off the Atlantic coast of Canada. Their meeting almost ends in disaster when Rachel's team are attacked by a Great White Shark, but a Killer Whale arrives in the nick of time to stop the shark. After this, Nolan becomes increasingly obsessed with capturing a Killer Whale and selling it to an aquarium. But his plans backfire when he accidentally kills a pregnant female of the species while the distraught male looks on. Rachel tells Nolan that a Killer Whale is an incredibly intelligent mammal with a strong memory and feelings just like a human. Worse still, native Umilak (Will Sampson) warns him that the whale will always remember its grief and do everything it can to have revenge. Nolan initially tries to forget about the whole regrettable incident, but the whale causes havoc in the fishing town and the disgruntled locals begin to demand that Nolan puts to sea to track it down and destroy it. Eventually Nolan is forced to pursue the Killer Whale the hunt leads all the way to the desolate ice floes of the Arctic Ocean, where man and beast play out their final fatal battle against each other.<br /><br />Two things stand out in this film. One is the haunting score by Ennio Morricone (perhaps the greatest composer of film music of all-time, his talents wasted on various tenth-rate clunkers during the 70s and 80s). The other is the amazing widescreen photography of Ted Moore, which makes the film consistently pleasing to the eye. In every other department, Orca  Killer Whale is a shoddy film that does nothing to enhance the reputation of its talented cast and crew. Harris appears extremely ill throughout the film, his hair bedraggled, black rings around his eyes and skin deathly pale. His performance lacks the usual vitality. Rampling strikes a lot of sexy poses but fails to convince with her long-winded and ill-informed explanations about the ways of whales. The rest of the actors are wasted in brief and undeveloped roles, the most memorable of which sees Bo Derek getting her leg bitten off by the vengeful whale. The plot is total nonsense from start to finish, with such preposterous sequences as the whale deliberately starting a fire in the fishing village that engulfs and destroys the local refinery! Although it's credible to suppose that whales are intelligent creatures with genuine emotions, the idea that a whale could plot revenge against a single human adversary and carry it out so calculatedly is utterly absurd. Orca  Killer Whale is really one for completists of the man .vs. beast cycle from the late 70s. Most will come away from the film shaking their heads in disbelief and grinding their teeth with despair."
