tconst,review
tt0265029,"In fact, it never was. I'm not sure why Billy Crystal wanted to recreate a 1940s screwball comedy. What a vacuous shambles! None of these people come close to a Cary Grant, Spencer Tracy, Katherine Hepburn, etc, and anyway, today's audience isn't as receptive to this facile muck. Writing is trivial. The hackneyed plot is razor thin and obvious. The chemistry between the leading characters is non-existent. It's interesting that Julia Roberts seems to think she's a reincarnation of some big star from the ""golden age of Hollywood"", whenever that may be. It's an effect she tries and fails to attain yet again with Richard Gere in Runaway Bride."
tt0318276,"Unbelievably bad acting, a no good, unclear story and flashy images and slow-motions where they are needed the least: Adrenaline is everything a movie should not be.<br /><br />Georgina Verbaan (a so-and-so dutch soap actress who hasn't attended her English classes) plays rich girl Freya, who has the habit of 'thrill-seeking'. Which basicly is doing dangerous stunts, break stuff and annoy people. And not in a fun Jackass way. Then there's Dracko (Rivas). He kinda leads the bunch but has other illegal activities on the side. Then there's Freya's dad (Lockyer), who plays a dubious role as well. And, in the end, we got Jason (debutant Fyall), the boyfriend of Freya.<br /><br />One day, Freya gets disappeared and everybody seems involved but we, the viewer really don't care as nobody of the cast is either likable or believable, and the story doesn't make any sense.<br /><br />Why was this even made? 2/10."
tt0367245,"Let me start off by saying that I didn't watch this movie at first with high expectations. It was recommended to me by a friend with mediocre taste in movies, and ""MTV"" was pasted on the front cover so I was not expecting much. What i was expecting was a tear-jerker, overly dramatic but at least effective.<br /><br />I was wrong.<br /><br />Firstly, let me start off that I had never read the book nor watched any other versions of the movie.<br /><br />The acting was my main gripe with the film. By god is it AWFUL. The main girl is pretty mediocre, but when compared to the rest of the cast she's Maryl Streep. The main ""Hero"", Heath, is just plain awful. He can sing decent sounding clichéd songs, but that's about it. His acting broke the 'sad' moments by being so bad at points that I just burst into laughter. The Isabel girl was pretty godawful too, and the brother was just a flat character that was played by an actor that couldn't display emotion whatsoever. And when he tried to, it failed miserably. Neil Patrick Harris was the only decent actor, playing Edward, although it's obvious the direction was bad because even he did not live up to what I've seen him do. Oh, and the father wasn't half-bad to my memory, but he was in the movie for such a small amount of time I can hardly remember.<br /><br />The story itself was not very good. More breakups than you can imagine. Predictable story (Until the ending, which I barely understood). EXTREMELY one-sided characters with no real depth to them... Overall just not interesting or compelling, nothing we've never seen before done MUCH better, and nothing worth watching here.<br /><br />The ending is suppose to be a tearjerker. It did nothing of the sort. The ending isn't built up at all, it almost feels like an afterthought. In fact, I had to ask my friends WHY the ending actually happened, which when they explained it to me I must have had a look on my face of ""Wait, when did they say that? What?"". Never a good sign. The editing was probably the worst I've seen, though I do understand the fade-ins-fade-outs are done because this was originally made for TV, but that's really no excuse.<br /><br />Overall, the movie is just garbage. I'm a sensitive guy, I cried during two episodes of the Simpsons. I never cried during this crap, not even close. Really, this movie is not worth your time. If you really want to see a tearjerker look elsewhere."
tt0378947,"Well I'm blowed, a Woody Allen film that I walked out of after half an hour (I'm aware of the moral fragility of commenting on a film of which I've seen less than half, but I hope you'll understand why). Basically, it became apparent very early on that we were going to be patronised from the screen with: a script that set out its conceit as if with bullet points; a cast that were all trying to be characters from Hannah and Her Sisters (with the exception of Chloe Sevigny), and were badly directed into doing so; and a camera that sat around portentously, only for there to be nothing to film but chat and the actor delivering it. Drama? None; it's partially pre-narrated, but the action does nothing to develop a dramatic situation.<br /><br />Maybe I did leave too early in this case, but by then I'd decided against another hour and a half of one-liner-Allen clones. The script has its funny moments  I went almost entirely on the back of Will Ferrell's excerpts in the trailer (trailer-hooked again, doh!)  but there's little pace to let them fly off nonchalantly, as is best. Worse than this there's no fluidity. Saying this film's wooden makes a forest look like a jelly: the opening café-bound discussion being the most abject case-in-point. The only thing that should be done by numbers is potted reviewing  2/10."
tt0384814,"The 1930' were a golden age of Los Angeles with its film industry and great potential of various other possibilities to become rich and famous and happy. People were arriving there hoping to fulfill their dreams. Expecting open arms and welcoming offers there were only a few who managed to succeed and find their way to stardom, majority then condemned to live starving, disillusioned and unwanted, searching for a bit of respect in dirty bars and nasty hotel rooms. <br /><br />Young Italian-American writer Arturo Bandini arrives to LA on a similar quest - to spread his charms around to get one of those beautiful wealthy women and to write an excellent novel that would set him on a career path, having so far written a single short story published in an obscure anthology. Wishing to create a romantic masterpiece he seems to be unable to produce anything without experiencing it himself though, occasionally, he sends pieces of magazine stories to a local editor that helps him survive. He is proud to present himself as an Italian but deep in his heart he truly feels his Italian origin as a burden. The little money and the courage to conquer the world he once had are all long gone and watching his dream turning into a hangover he holds a last single nickel to spend. <br /><br />The coffee she brought him was cold and sour and spitting a curse on her triggers a never-ending relationship of insults, unspoken excuses and a love concealed beneath. Camilla being an uneducated girl trying to receive US citizenship through a marriage also carries her heavy cross of a non-perspective racial heritage. Though she is much of a stronger and life experienced person her situation as a beautiful Mexican woman is much harder to deal with than Arturo is able to realize. <br /><br />Is it obvious that Arturo eventually finds his inspiration to work on the novel? Is it possible that their love finally finds its place in the sun? Is it likely that their romance takes an unlucky turn?<br /><br />It is very surprising to find out that the chemistry between the two main characters, performed by Salma Hayek and Colin Farrell, does not work. The relationship lacks the raw and authentic feelings. Hayek though livelier a character compared to Farrell's forgot to arm Camilla with the passion and strength of her once brilliant character Frida. Also it is hard to have faith in a character which being intelligent but uneducated and illiterate uses quite difficult vocabulary and complicated sentences. A tougher character of a Phil Marlowe sort would definitely suit Farrell better, though he looks stunning in a period costume, he seems very lost trying to find the fragile world of a twenty-year old dreamer balancing between a hidden love and desire to be true to himself. <br /><br />Feeling embarrassed watching the two on the screen is not right. Their relationship might have been wild but it is more likely what a thunder and a lightning are without a storm, far from real passion, feelings just described not felt inside. It is very sad that such a potential of an interesting script and good actors was wasted, turned into a grey average of soon-to-be-forgotten."
tt0401711,"be warned: this movie tells lots of love stories without any coherence.<br /><br />The only intention of this movie seems to be showing love in many different ways.<br /><br />Each story has only a few minutes, so there is no development of characters and nearly no plot. Just an sketchy idea of a plot. The writer tried to build in turning points that aimed to surprise the viewer. However, that just didn't work out because you didn't get to know the characters in before or these ""jokes"" were just silly.<br /><br />This is a movie about love that fails to reach your heart. A dozen times. Or even more, I don't know and I don't care."
tt0407269,"Watching TRUTH ABOUT LOVE (is this a double entendre about the star?) is like plugging in white noise or manufactured water sounds to help you sleep - you put it in the DVD slot because there is nothing else left on the store shelves and you are in need of distraction after a hectic day. And it works for that for that purpose: being a British romantic comedy it is a bit more.<br /><br />The story is a rather simple one about a wife Alice (Jennifer Love Hewitt) married to an increasingly distant husband Sam (Jimi Mistry) who has put their love life on hold due to the burdens of his busy law practice. His partner Archie (Dougray Scott) is fond of both Sam and Alice, but has a longtime attraction to Alice that goes beyond friendship. Alice pals with her sister Felicity (Kate Miles), a free love advocate, who encourages Alice to have affairs. On Valentine's Day, after a drinking binge with her sister, Alice mails a card to Sam signed 'Anonymous' as a test to see if Sam responds, testing his fidelity. At the same time Archie mails a radish seed packet to Alice on which he has inscribed a suggestive love not. Both have ex post facto regrets. Sam in fact is spending time with a lover Katya (Branka Katic) and is indeed cheating on Alice. Alice arranges assignations with Sam via email and phone calls and plans to meet Sam in disguise as 'Anonymous' to test his fidelity. The entire cast of characters gets caught up in the silly charade and the ending proves that real love must be based on truth - and how that results in the various pairings is the surprise (of sorts) of the fluffy script.<br /><br />British comedies work because of the quality of writing and the tight quality of acting. Perhaps had director John Hay elected to cast a British actress as Alice instead of pasting a phony accent on Jennifer Love Hewitt the result may have been improved. But in the end this story by Peter Bloore bounces between mildly humorous and pathetic in its messages. One terrible distraction is a musical score that is consistently so loud that it covers all the dialogue and is intrusive. There are some nice scenes of London and a few moments of passable humor, but in the end this little film is truly best utilized as background music/white noise. Grady Harp"
tt0473500,"For the life of me I can't understand the good reviews on this piece of crap. It was pointless. Matthew Modine was horribly miscast as a leading ladies man. Gina Gershon, well, others have said it, but I'll reiterate, why the stupid accent? Totally unnecessary. And her acting was just bad. I don't know if she was thrown by the accent, or what. There was no chemistry between these two. <br /><br />And the girl Modine was in love with, suddenly she's shoving half a head of lettuce in her mouth and acting in a goofy way? Where did that come from? I think we were supposed to feel sorry for her as we saw her marriage to a workaholic begin to crumble, but frankly, I couldn't care less about any of these people."
tt0765447,"The story of a woman (Ann) on her death bed, her two daughters (Nina and Constance) and her thoughts about her past. The flashbacks are concerning a weekend where young Ann is in the wedding of her friend Lila. At the wedding she meets Harris who will impact her for the rest of her life. Through all the ups and downs of her professional and family life she remembers him as her true love. Her daughter Constance is older, more ""responsible,"" a mother of two and has things together. Nina jumps from boyfriend to boyfriend and job to job and is unsure of her direction in life.<br /><br />First of all the good. The period detail in the movie is great. The dresses, hair, cars, houses, etc. really put you in another time and place. And there is some very quality acting in the movie. Vanessa Redgrave is quite good at portraying the main character and her fragile mental state as her life comes to an end. Claire Danes is beautiful and does a great job as the main character when she was young (and she is an outstanding singer). Hugh Dancy brought a lot of life to the character of Lila's brother Buddy.<br /><br />Now for the bad, which unfortunately is everything else. Things constantly disrupt the story as it is being unfolded for us. The chemistry between young Ann and Buddy is great. They have fun and dance. Then... you are supposed to believe that she doesn't really like him more than a friend and that his pining only annoys her. And I thought the whole, ""he might be gay"" thing was out of the blue and didn't serve a purpose.<br /><br />Then we have Harris. The character acts wooden and creepy. Had this been another genre, you would have known that Harris was the serial killer from the get go. It is an unbelievable stretch to think that all these girls loved him so (but they do portray the other guys as pretty lame to try and help him out).<br /><br />And the grandest problem of all. Why don't Ann and Harris get together? They fall for each other. They have this great night of sex in an old dirty gardener's shack, come home to find out about Buddy's tragic end and then...<br /><br />Nothing.<br /><br />They meet up a few years later and get all misty eyed about each other and I couldn't help but wondering why. WHY? The movie doesn't let you know why they were forced to marry other people and so I had a hard time feeling sorry for them.<br /><br />The part of the story in the present is fairly boring. The cliché good daughter and the cliché bad daughter. Nina changes over the course of the movie but I am not sure why. I'm not sure what convinces her to change her life. There is a ""touching"" scene where the daughters are connecting that coincides with old Ann dreaming she's chasing a butterfly. It is really lame and embarrassing.<br /><br />""There are no mistakes"", Ann advises at us. The statement doesn't ring true with the story. And it doesn't ring true after seeing the movie and wishing they hadn't wasted the talent of such good actors."
tt0844330,"I am a huge Jane Austen fan and I ordered the movie from Amazon.UK just so I could see it without waiting forever for it to come to the U.S. I really should have saved my money. What is with Anne running after Wentworth? The whole point of Anne Elliot's character is that she was quiet and refined. She is not impulsive and vulgar. And Mary, was she suffering from a stroke or something? Her speech wasn't normal, nor was her walking normal. There was no chemistry between the two main characters which made their whole ""romance"" completely unbelievable. In the final scene they even have Sally Hawkins wearing the same dress Amanda Root wore during the letter scene. The same clothes do not make it the same movie. In my opinion they didn't watch the 1995 version, which even though it had it's flaws, it did stay pretty close to the book. The book, I don't even think they read it. This is kind of like a Cliff's Notes movie of Persuasion. Hit on all the high points without explaining anything."
tt0974629,"This is a typical Steele novel production in that two people who have undergone some sort of tragedy manage to get together despite the odds. I wouldn't call this a spoiler because anyone who has read a Steele novel knows how they ALL end. If you don't want to know much about the plot, don't keep reading.<br /><br />Gilbert's character, Ophelia, is a woman of French decent who has lost her husband and son in an accident. Gilbert needs to stop doing films where she is required to have an accent because she, otherwise a good actress, cannot realistically pull off any kind of accent. Brad Johnson, also an excellent actor, is Matt, who is recovering from a rather nasty divorce. He is gentle, convincing and compelling in this role.<br /><br />The two meet on the beach through her daughter, Pip, and initially, Ophelia accuses Matt of being a child molester just because he talked art with the kid. All of them become friends after this episode and then the couple falls in love.<br /><br />The chemistry between the two leads is not great, even though the talent of these two people is not, in my opinion, a question. They did the best they could with a predictable plot and a script that borders on stereotypical. Two people meet, tragedy, bigger tragedy, a secret is revealed, another tragedy, and then they get together. I wish there was more to it than that, but there it is in a nutshell.<br /><br />I wanted mindless entertainment, and I got it with this. In regard to the genre of romantic films, this one fails to be memorable. ""A Secret Affair"" with Janine Turner is far superior (not a Steele book), as are some of Steele's earlier books turned into film."
tt0034613,"A number of brides are mysteriously murdered while at the altar, and later their bodies are stolen en route to the morgue. Newspaper writer Patricia Hunter decides to investigate these mysterious killings. She discovers that right before each ceremony, the bride was given a rare orchid (supposedly from the groom) which contained a powerful drug that succumbed them. Patricia is told that the orchid was first grown by a Dr. Lorenz, who lives in a secluded estate, with his wife. In reality, Dr. Lorenz is responsible for the crimes, by putting the brides in a suspended state, and using their gland fluid to keep his wife eternally young. Patricia, along with Dr. Foster (who is working with Dr. Lorenz on the medical mystery surrounding his wife) try to force Dr. Lorenz's hand by setting up a phony wedding, which eventually leads Patricia into the mad doctor's clutches. This movie had a very good opening reel, but basically ended up with too many establishing shots and other weak scenes. The cast is decent, Walters and Coffin deserved better, but that's life. Russell steals the show (even out hamming Lugosi- who does not give one of his more memorable performances, even considering his Monograms) as Countess Lorenz playing the role with the qualities of many of the stereotypical characteristics of many of today's Hollywood prima donnas. Weak and contrived ending as well. Rating, based on B movies, 4."
tt0034882,"I'll say one thing for Jeanette and Nelson--even when stranded in a mirthless, witless, painfully inept musical like this, there's still that twinkle in their eyes. Yes, the chemistry between the famous duo is there even when the material is paper thin. Even when the score is practically a throwaway, non-existent one depending on just a couple of catchy tunes. And even when the circumstances are so unbelievable--yes, even for a fantasy.<br /><br />Truth to tell, she has more chemistry with Nelson than with her own real-life husband Gene Raymond in SMILIN' THROUGH, which, nonetheless, was a considerably better film.<br /><br />Sorry, I love Jeanette and Nelson as much as the next fan, but this is the bottom of the heap. Jeanette is more than embarrassing in her one ""hep"" number with Binnie Barnes--and Nelson can only come up with a blank stare when faced with the most ludicrous situations.<br /><br />One can only wonder what this was like on Broadway in 1938. Surely, it must have had more wit and style than is evident in this weak MGM production. Edward Everett Horton fizzles in an unfunny role and none of the supporting players can breathe any semblance of life into this mess. It's like amateur night at the studio even with the few professionals sprinkled among the supporting cast.<br /><br />Summing up: Painfully clumsy rendering of a Rodgers and Hart musical. Can't recommend it, even for fans of MacDonald and Eddy. And even if Jeanette's close-ups still glow with her gossamer beauty, this film is jaw-droppingly bad."
tt0035573,"You don't expect much from a PRC picture, and with rare exceptions--mainly from Edgar G. Ulmer and a few by Joseph H. Lewis or Lew Landers--that's exactly what you get: not much. This ""epic"" about Nazis in Africa trying to incite an Arab revolt against the British isn't much different. The script, by longtime PRC hacks Arthur St. Claire and Sherman Lowe, is trite, laughable, full of unfunny ""wisecracks"" and plot holes the size of Outer Mongolia. The direction, by longtime PRC no-budget specialist Al Herman, is semi-comatose at best. The performances, though--except for spectacularly incompetent and irritatingly hammy lead Walter Woolf King--aren't really half bad. Veteran comedian Parkyakarkus is actually the best thing about the film. He plays a guy from Brooklyn masquerading as a razor-blade salesman and brightens up the screen considerably when he shows up. He's got great comic timing, charm to spare and seems to be having a heck of a good time. Duncan Renaldo is fairly convincing as an Arab sheik--despite his Spanish accent--and veteran bad guy George J. Lewis as Renaldo's Arab rival does his usual fine job of villainy, even if he goes a bit over the top sometimes. Joan Woodbury is quite pretty and has a nice light touch, and she and Renaldo have great chemistry together, although--like the rest of the cast--she has none at all with King. H.B. Warner, whose career stretched back to the silent era, lends a shred of dignity to the low-rent proceedings, even though he blows his lines several times and, PRC being PRC, they weren't cut out. There's a great deal of stock footage spliced in from a big-budget silent movie with a similar Arab theme--although I have no idea which one it is--and, PRC being PRC, no effort was made to try to make it inconspicuous: I've seldom seen stock footage that was so blatantly obvious.<br /><br />""A Yank in Libya"" isn't very good, of course--well, OK, it stinks--but it would be worth a look just to see Parkyakarkus in his prime. I had heard of him and knew that he was the father of actor/director Albert Brooks and Super Dave Osborne, but had never actually seen him in anything before. It was worth watching this tenth-rate PRC ""extravaganza"" just to see him in action. Otherwise, forget it."
tt0038621,"The peculiar charisma of Martin Kosleck brings a certain believability to his character of the frustrated artist. He imbues his dialog with an odd sense of realism, making the sculptor Marcel a convincing individual. The character manages to come across as a real person and not so much a typical B movie villain.<br /><br />The story line is nothing to write home about, and many scenes are dull. What makes it work is the strange chemistry between Kosleck and Rondo Hatton as the Creeper. Kosleck's talkative, philosophical character is contrasted with Hatton's low key, monosyllabic approach. The character of the Creeper isn't developed much beyond a basic monster level, but Hatton suggests undeveloped possibilities and makes you wonder about his back story.<br /><br />This movie was on Shock Theater a lot when I was a kid, so I have a certain nostalgic fondness for it. It's worth seeing once, anyway, for those who enjoy Forties horror movies."
tt0044070,"This oddity in the new DORIS DAY COLLECTION doesn't really need to be included as she is only in the film for less than 30 minutes. What she does do however, is shine when she's on screen. The near plot less movie is just an excuse to showcase some Warner contract players of the day. JANCIE RULE shows promise and it's a shame she didn't become a big star. RUTH ROMAN handles the role of the ""go-getter"" with aplomb. Better if this was in color. The Travis Air force base locations with some rear projection work well. What's best about the movie are some wonderful musical interludes. If you enjoyed THANK YOUR LUCKY STARS and Hollywood CANTEEN you'll like this one."
tt0046951,"ELEPHANT WALK was a thoroughly dull film and I really was quite happy when finally a herd of elephants stormed through the mansion and ended this film. Considering the money and cast, you'd sure expect the film to be a lot better, though I also question the odd casting of Dana Andrews as a man who is in love with Elizabeth Taylor. It's not just the age difference but I just can't see the pair as a couple. Perhaps some of this may be the fault of substituting Miss Taylor for Vivian Leigh at the last minute (due to Miss Leigh's deteriorating mental condition)--though I also have a hard time visualizing Andrews and Leigh as well. In addition, for an English woman, Miss Taylor doesn't even seem to try using an accent.<br /><br />The film begins with Peter Finch and Taylor meeting and marrying in England. Their plan is to return to Finch's tea plantation in Ceylon (Sri Lanka) and at first it seems like a good life. However, there are no women to talk with and the household staff seem to resent her. On top of that, once back home, Finch behaves like a boorish jerk and Taylor is miserable. Neighbor Andrews can see this and he declares his undying passion for her. However, Taylor isn't yet ready to abandon her marriage. But, through the course of the film Finch treats Liz more and more like an object and finally she is ready to leave...when out of the blue, Cholera strikes the plantation. So it's up to Andrews, Finch and Taylor to work together to save the day--though by this point I really didn't care, as there is absolutely no chemistry between the characters, the dialog is pretty dull and you can't understand why Taylor didn't leave her weasel husband within days of arriving in this inhospitable hell.<br /><br />The film isn't particularly engaging or convincing and despite a decent budget by Paramount, the film is a sluggish mess. I particularly was surprised that although the film appeared to be filmed on location, many scenes were clearly filmed in a studio with a rear projected (and grainy) shot that wasn't integrated well. In one scene, for instance, Taylor, Finch and the lot are sitting on the veranda and the grass is bright green. Then, when the picture cuts to people dancing right in front of them, the grass is brown! It's clear they really are NOT in Ceylon in this scene or the scene with the giant reclining Buddha. My advice is to skip this one or at least keep a pot of coffee nearby to keep you awake. Despite its budget, it's just not a very good or inspired film.<br /><br />By the way, could Miss Taylor have been pregnant during part of this film? In some scenes (particularly at the beginning) she's wearing billowy clothes, has a double-chin and looks puffy. This isn't a criticism--after all, women do get pregnant! But if you look carefully, you'll see what I mean.<br /><br />Also by the way, the basic plot in many ways is similar to GIANT--a great Taylor film indeed! It's amazing how casting and decent direction can do so much."
tt0049966,"To me this just comes off as a soap opera. I guess any depiction of profligate people can be considered ""social commentary."" But in the final analysis, I simply don't care how you characterize this film. None of the characters are very likable or engaging. I felt no chemistry between Hudson and Bacall. If there is a love story here, it is lost in the malaise. And despite the twist ending provided by a complete and immediate (and therefore, incomprehensible) reversal by Dorothy Maguire on the witness stand, the story is insufficient to hold my interest. No matter how much Freudian symbolism and psychology are throw in, this story is sleazy, melodramatic and trite.<br /><br />Rock Hudson is nobly wooden. This is Lauren Bacall's least engaging role and one of her poorest performances. Dorothy Maguire and Robert Stack deliver more inspired performances, but her character is vile, and his is pathetic. Robert Keith, as the loving, out-of-touch father of two miscreant adult children, is the most sympathetic character. Most interesting of all, however, is the severe-looking Robert Wilke in a small role as the bar owner. He is best remembered as a nasty henchman in countless Westerns, but here he is an honest, likable fellow.<br /><br />I take my social commentary with an interesting, engaging story and a few likable characters, thank you."
tt0051406,"Vertigo co-stars Stewart (in his last turn as a romantic lead) and Novak elevate this, Stewart's other ""Christmas movie,"" movie to above mid-level entertainment. The chemistry between the two stars makes for a fairly moving experience and further revelation can be gleaned from the movie if witchcraft is seen as a metaphor for the private pain that hampers many people's relationships. All in all, a nice diversion with legendary stars, 7/10."
tt0065911,"This was in short a terrible disappointment. By far the worst adaptation of one of my favourite novels. The dialogue was horribly clumsy; I could sense no feeling behind the words expressed by the characters. The lines were delivered too hastily and felt rather out of place. They could just as well have been cited by statues. The chemistry between George C. Scott and Susannah York was non-existent and watching an American Rochester felt strange. He could have at least tried to do a British accent. I like George C. Scott as an actor, but this simply did not work. I felt like I was watching highlights from Jane Eyre, where the main pieces of the story had been randomly put together with no regard to the flow of the story. The scenery and music were all very nice, but I could feel none of the passion and love that is supposed to be between Jane and Rochester and the movie left me totally unmoved.<br /><br />If you want to see a good version of Jane Eyre I suggest you watch the 1983 BBC version with Timothy Dalton and Zelah Clarke or the 1997 version with Ciarán Hinds and Samantha Morton. Now these two are brilliant adaptations."
tt0068053,"As an impressionable 10 year old, I liked the ""love conquers all"" philosophy of the 70s sitcom ""Bridget Loves Bernie."" I did understand the controversy, which was about the romantic complications between a Jewish cab driver (David Birney) and an Irish Catholic school teacher (Meredith Baxter) and both sets of parents (Harold J. Stone and Bibi Osterwald as Bernie's parents; Audra Lindley and David Doyle as Bridget's parents) who have issues with the young couple's interfaith marriage.<br /><br />Looking at the show now with years of personal life experiences, I am amazed that the show was even a success for one, albeit, highly-rated season. Created by veteran TV writer Bernard Slade, who a few years after the show's cancellation would write the successful play ""Same Time, Next Year"", ""Bridget Loves Bernie"" was a very light, superficial comedy that collapsed under its own airy weight.<br /><br />There was no denying the real-life chemistry between Birney and Baxter. But, in later years, both actors have shown that they are better actors in other projects (Birney in his short-lived role in ""St. Elsewhere"" and Baxter in ""Family"" and ""Family Ties""). Here, they were trying to breathe life in a show that needed a much gritter comic edge, which might have given the complications more depth to a very controversial subject.<br /><br />The show aired Saturday nights between two CBS powerhouses: ""All in the Family"" and ""Mary Tyler Moore"". Both of those shows were smart, funny and had enough of an edge (more so on the former that the latter) that kept my interest in the situation and the characters. ""Bridget Loves Bernie"" was not very smart and only had some occasional chuckles.<br /><br />This was another example of a show that really was not as good as I remembered."
tt0068509,"I went to see this movie at our college theater thirty years ago because I liked Bruce Dern in Silent Running and Family Plot. To this day (sorry Jack Nicholson), it is still the dullest movie I've ever seen. It just went on and on with no discernible point and then - it just ended. The lights came up and I watched everyone looking around in confusion. Had the projectionist missed a reel? I've never had the urge to find out. All I remember about the movie is that it was a non-drama about some annoying college basketball players and their coach. The most enjoyable part of the movie was watching the totally mystified audience afterwords. Fortunately, this was just an exception for Jack, Bruce, and Karen Black."
tt0075265,"So I had heard from a few people that this film had brought them to tears in the theater. As I watched it for the first time I was expecting another romantic, tear-jerking Barbra Streisand film; Something like The Way We Were. I was certainly wrong. The chemistry between the two main characters, Esther Hoffman and her John Howard, was nonexistent, making it impossible to get attached to the characters. There wasn't anything romantic about it. Streisand's character fell for an alcoholic drug addict who couldn't sing a single note without making me want to hit the fast-forward button. At one point her character finds her husband in bed with another woman and she forgives him about five minutes later. There's nothing romantic about a deadbeat rock star and a woman who can't seem to realize it until he actually dies. Parts of the movie seemed to drag on and on, and I kept asking myself when it was going to end.<br /><br />The death of John Howard was completely predictable. There was totally obvious foreshadowing of his reckless behavior early on in the movie, and when he died I felt no emotion whatsoever. It wasn't a tragic accident, it was him basically being an idiot. Not to mention throughout the movie I was distracted by his hideous beard.<br /><br />The only parts of this movie worth seeing are the Streisand songs. The ending of the movie when she sings ""With One More Look At You/Watch Closely Now"" was my reason for giving this film a whopping 3/10. Those 7 minutes were the only part of the movie I actually felt an emotion other than irritation and anger."
tt0077351,"I watched this movie when I was a young lad full of raging hormones and it was about as sexy a movie as I had ever seen-or ever was to see. It may not have been a great movie. My guess is it wasn't. I don't really remember much about it, to tell you the truth. I only remember the sexual chemistry between Crosby and Biehn. No woman in ANY movie has ever done it for me as the unbelievably sexy Cathy did in this movie. I haven't seen it since that first time I caught it on TV in the 70s and I don't think I'd want to see it again since I'm sure it would be a disappointment-my hormones aren't as raging and I've become more jaded over the years. Still, when I think back on the shower scene I can still remember how great it felt way back when.<br /><br />Added later: After watching the movie again, I discovered that it's dangerous to go home again. What was once erotic is now pretty tame. The older woman-younger man thing still works for me, just not as much as it once did, probably because I'm no longer a 12-year-old. That older woman is now younger than I am. Also, the amateurishness of the whole thing wasn't perceived by my twelve-year-old mind. <br /><br />Moral: Sometimes it's better not to revisit the past."
tt0078843,"Jameson Parker And Marilyn Hassett are the screen's most unbelievable couple since John Travolta and Lily Tomlin. Larry Peerce's direction wavers uncontrollably between black farce and Roman tragedy. Robert Klein certainly think it's the former and his self-centered performance in a minor role underscores the total lack of balance and chemistry between the players in the film. Normally, I don't like to let myself get so ascerbic, but The Bell Jar is one of my all-time favorite books, and to watch what they did with it makes me literally crazy."
tt0079672,"I only know of one other movie that could possibly compete with Opening Night and that's Bergman';s Persona. Both movies are simply amazing, they have a richness of ideas hard to grasp at first sight. We have a profound meditation on the relation of art and life as one actress, Myrtle Gordon (Gena Rowlands), finds herself more in touch with the character she is playing on stage than she would want to. The accidental death of one of her fans, a young girl that declares her love for Myrtle and she is then hit by a car, leaves a deep mark in the actress. She starts asking herself question related to her aging that starts to affect her until the only solution becomes alcohol. But that doesn't help to much and Myrtle is one step away from complete madness. The scene where she kill the imaginary (or not) spirit of the dead girl is one of the most thrilling scenes I found in a Cassavets film. The movie ends with a display of genius on behalf of the director as he films a theater scene where he himself and Gena Rowlands improvise a scene, since Myrtle comes too drunk to the opening night to perform her part accurately. This scene was filmed spontaneously, with a live audience, the laughter is genuine, the chemistry between Casavates and Rowlands absolutely amazing. If you liked Persona or are interested in a movie that offers substantial ideas alongside great entertainment this movie will suit you just fine."
tt0085037,"I've probably been spoilt by having firstly seen the 1973 version with Michael Jayston and Sorcha Cusack so the 1983 adaptation is such a disappointment. I just didn't get any chemistry between the 2 main stars. A lot of staring and theatrical acting just doesn't do it for me, and what was all that about putting Tim in the role of Rochester. Had the casting director actually ever read the book. Very strange! He's a fine actor but Mr. Rochester he definitely isn't! And Zelah was just, well, strange, bit of a mix matched couple. In it's favour the supporting cast were pretty good and the Lowood scenes for me were the best of the adaptation, but overall didn't capture any of the magic of the novel. Certainly wouldn't ask anyone to watch it as a true adaptation of the novel. A real let down!"
tt0087803,"I have heard about this novel a long time ago, many of my friends have recommend me to read it. I searched it in every place and finally found it. This is a book that every man should read, because it is genius and because of it's vision. I enjoyed every page.<br /><br />I knew about the movie and could not wait to see it. When I finally did I was very disappointed, many things that are in the book are not in the movie (I do not think that this is a spoiler) that just makes the movie not logical... Michael Radford might be a good director, but a bad writer. Especially as a book adopter. The movie is not dark at all, the writing is really bad, the only thing that is good, even great, is the acting. John Hurt is an amazing actor and the only face I myself could see as Winston Smith.<br /><br />What angers me the most are the people in IMDb that called this ""The Best Adaptation Ever"" without even reading the book! Or knowing anything about screen writing!<br /><br />You can only understand the brilliance of the story by reading the book, do not consider this as an alternative. As a fan of the book, I was very disappointed.<br /><br />The points I gave for this movie goes for the acting."
