tconst,review
tt0787523,"Unfortunately I made a mistake and I paid 7 Euros at the movie theater to watch this shallow meaningless movie. My points;<br /><br />Film is based on 2 things;<br /><br />1) Ethnical point of View: As it happens on most of the American Films, the writer thinks itself as an expert after learning 2 or 3 things about the Asian culture. But unfortunately it is not enough. Knowing kunefe and 2 names of other foods doesn't make a person understand a culture. For example shaving is the sign of clean life in Asia but everyone was trying the girl to stop that. Lebanese people are Christian (Ok they got that) and their cultural forms and beliefs and approaches are completely different from other Arabic countries. The main difference between eastern and western culture is we don't make ethnocentrism. So we don't judge people after their first question about our life as the father figure did in all of the film. <br /><br />2) Sexual revolution of a girl: There is nothing much to say about this. Show me 10 girls which had these on their sexual awakening than I will say that I am wrong.<br /><br />I wrote this comment because the producers are promoting the film in the black humor genre. Please watch Dr.Strangelove and understand the meaning of black humor. A black humor has to reflect the truth and has to focus the audience to the funny parts of it. Where is the truth? Where is the meaning about the movie."
tt0841150,"Andy Lau stars in another cop undercover tale. Daniel Wu plays Nick who is working for the cops and is also close to the top of a drug dealing gang(Lau). The movie begins as we watch the police try to make a drug bust only to see it go to pieces. We then are introduced to the young drug addicted mother and her daughter living near Nick and to his cronies and the cops, and 45 minutes in I shut off the movie and put on the news. Well acted and great to look at this is as uninvolving a movie as I've seen in a long time. Its not bad as such its just you really don't care. I mean I really didn't care at all. I actually started to do something else completely forgetting I had on a subtitled movie on, thats how much I didn't care. I wish I could have hated the film but the film is such a nonentity that it made almost no impression on me (its not even something I could sleep to its just something to ignore). Come on the box called it the Chinese Scarface,what after he was dead? This is one to avoid."
tt0893406,"This is it. This is the one. This is the worst movie ever made. Ever. It beats everything. I have never seen worse. Retire the trophy and give it to these people.....there's just no comparison.<br /><br />Even three days after watching this (for some reason I still don't know why) I cannot believe how insanely horrific this movie is/was. Its so bad. So far from anything that could be considered a movie, a story or anything that should have ever been created and brought into our existence.<br /><br />This made me question whether or not humans are truly put on this earth to do good. It made me feel disgusted with ourselves and our progress as a species in this universe. This type of movie sincerely hurts us as a society. We should be ashamed. I really cannot emphasize that our global responsibility as people living here and creating art, is that we need to prevent the creation of these gross distortions of our reality for our own good. It's an embarrassment. I don't know how on earth any of these actors, writers, or the director of this film sleeps at night knowing that they had a role in making ""Loaded"". I don't know what type of disgusting monsters enjoy watching these types of movies.<br /><br />That being said, I love a good ""bad"" movie. I love Shark Attack 3, I love Bad Taste, they are HILARIOUS. I tell all my friends to see them because they are ""bad"".<br /><br />But this.......this crosses the line of ""bad"" into a whole new dimension. This is awkward bad. This is the bad where you know everything that is going to happen, every line, every action, every death, every sequence BEFORE they happen; and not just like a second or two before, I mean like, after watching the first 5 minutes before.<br /><br />Every cheesy editing ""effect"" is shamelessly used over and over again to a sickening point. I really never want to see the ""shaky"" camera ""drug buzz rush"" effect or jump cuts or swerve cuts or ANY FANCY CUT EVER AGAIN EVER. This is meticulously boring, repetitive and just tortures the audience.<br /><br />But.......and let me be specific here, the most DISTURBING thing about this movie is that given the production, it appears that a somewhat decent amount of money was actually put into this excrement. I personally will grab the shoulders of the director if I ever see him and shake him into submission, demanding that he run home and swallow two-gallons of Drain-O or I will do it for him.<br /><br />If we ever needed a new form of inhumane torture for our war prisoners abroad, just keep showing them this movie in a padded cell over and over again. Trust me, I think they will become more extravagant with suicide methods after the 72nd time of sitting through this.<br /><br />Stop these movies, they are just the most vile of all facets of our society. Please. Stop. NOW."
tt0925266,"Before starting to watch the show, I've heard it was great and aesthetically very interesting. What a deception, the scripts are so dumb that I am quite sure the authors are son and grandson of Scoobidoo writers. And what about the SFX and colors, they are so extreme that it is painful to watch, colors are not saturated they are over saturated, like scripts are overwritten and show is overrated. This show is like a bad pie in which a child would have put only sugar and butter thinking that because these ingredients are the best, they are sufficient. Unfortunately for this show, the only two ingredients of this show are finally vacuity and a total lack of credibility."
tt0932672,"I also saw this movie at a local screening about a year ago. First, I'm going to say that it looks great. Cassella is incredibly talented and a fantastic cinematographer. I just wish the movie had been as good as it looks. I would not call this a horror movie. Putting in a few shots of a decaying ghost does not make it a horror movie. There's no mystery, there's no suspense, you know who did it the entire time. <br /><br />It's a drama. You know what's going on with both sides the entire movie. The acting was okay, I guess, but nothing special.<br /><br />And the tagline, ""Revenge can be deadly""....really?...they should have check how many hundreds of horror/thriller movies have that exact same tagline?<br /><br />It pains me to say some of this, but I know a lot of the people who worked on this movie, and I know they don't want people blowing smoke up their ass, so I give my honest opinion."
tt0972412,"It looks like the brilliant team of Shonda Rhimes outsourced the writing of this one somewhere offshore, maybe to the MediocreLand? ""PP"" reminds me any one of the many tedious, promising at first but predictable within 1 season David Kelly flicks (Picket Fences, Ally McBeal, and now Boston Legal). The crazy cases they get are so outlandish, they barely evoke sympathy or sadness. And that's what actually makes good medical dramas tick - dramatic situations you are afraid of, ""This could be me"" sentiment. They are not funny either.<br /><br />The actors are quite good, but the plot lines are dead and cannot be brought back to live. I'm a therapist, and let me tell you - Amy Brennan plays the most unbelievably incompetent, unethical, untrained therapist. Whoever writes her stuff flunked the ethics and the transference/counter-transference courses in Stanford. Somebody should give them a Code of Ethics to read (the episode with the nose-bleeding wife and the therapist's involvement in it). No therapists are that bad.<br /><br />Women yearning for men who have moved on - had been done to death, we've all graduated ""Sex and the City"". Addison in her youthful aggression towards the guy she likes - very age-inappropriate, looks so unnatural on a woman over 40, and this otherwise talented actress doesn't believe it herself and doesn't deliver it very well. The only successful/palatable developments are Addison struggling with her decision to move to LA, and the ""Voodoo Dr"" and his coping with widowhood.<br /><br />This concept might work with a whole new writing team."
tt0976026,"R Balki tries to tell you a story that had been earlier told by Ram Gopal Verma in Nishabd in a sensuous way. This time it is mixed with mature humors.<br /><br />Amitabh Bachchan is a Chef and owns an Indian Cuisine in London. He is very dominating and arrogant and respects his job just like any other job. According to him, Cooking is an art. Still cannot make Hyderabadi Biryani properly.<br /><br />Enter Tabu who sends her the proper Hyderabadi Biryani made by her and they soon starts meeting up and finally falls in love with each other Amitabh is 65 and Tabu is 35. No probs! But one Hitch! Tabu's father Paresh Rawal!! The couples decide to meet the father for the approval of their marriage. But Amitabh realizes that Tabu's father is much younger to him. And the complications begin Performance wise all three actors are brilliant. The script of the film is very tight and interesting. The dialogues of the film are catchy. But somewhere you feel that your stomach is not properly filled. The comedy is sometimes not properly understood. The film also tries to go lengthy at some parts.<br /><br />Musically nothing much to sing about except the Title Track. The camera-work is good. Director R Balki could have given much better from this script. But in the second half he himself looks confused. The ""Satyagrah"" scene of the father looked irritating. But the lines spoken by Amitabh Bachchan during that scene are clap worthy.<br /><br />On the whole, Cheeni Kum needed to have more sugar!"
tt0019074,"""Laugh, Clown Laugh"" released in 1928, stars the legendary Lon Chaney as a circus clown named Tito. Tito has raised a foundling (a young and beautiful Loretta Young) to adulthood and names her Simonetta. Tito has raised the girl in the circus life, and she has become an accomplished ballerina. While Chaney gives his usual great performance, I could not get past the fact that Tito, now well into middle age, has the hots for the young Simonetta. Although he is not her biological father, he has raised her like a daughter. That kind of ""ick"" factor permeates throughout the film. Tito competes for Simonetta's affections with a young and handsome 'Count' Luigi (Nils Asther). Simonetta clearly falls for the young man, but feels guilt about abandoning Tito (out of loyalty, not romantic love). The whole premise of the film is ridiculous, and I find it amazing that no one in the film tells Tito what a stupid old fool he is being (until he reveals it himself at the end). The film is noteworthy only because of Loretta Young, who would go on to have a great career. While I adore Chaney's brilliance as an actor, this whole film seems off to me and just downright creepy."
tt0026725,"I had read many good things about this adaptation of my favorite novel...so invariably my expectations were crushed. But they were crushed more than should be expected. The movie would have been a decent movie if I had not read the novel beforehand, which perhaps ruined it for me.<br /><br />In any event, for some reason they changed the labor camp at Toulon to a ship full of galley slaves. The scene at Bishop Myriel's was fine. In fact, other than the galleys, things survived up until the dismissal of Fantine. Because we do not want to have bad things happen to a good woman, she does not cut her hair, sell her teeth, or become a prostitute. The worst she does is run into the mayor's office and spit on his face. Bamatabois is entirely eliminated. Because having children out of wedlock should also not be talked about, Tholomyes is Fantine's dead husband, rather than an irresponsible dandy. Valjean is able to fetch Cosette for Fantine before the Champmathieu affair, so they reunite happily, yet another change. Then comes the convent, which is a pretty difficult scene to screw up. Thankfully, it was saved. After this three minutes of accuracy, however, the movie again begins to hurtle towards Classic Novel Butchering.<br /><br />As Cosette and Valjean are riding through the park, they come across Marius giving a speech at a meeting. About prison reform. When he comes to hand out fliers to Valjean and Cosette, he says the one line in the movie that set me screaming at the TV set. ""We aren't revolutionaries."" I could hear Victor Hugo thrashing in his grave. OF COURSE THEY ARE REVOLUTIONARIES! They want to revolt against the pseudo-monarchy that is in place in favor of another republic, you dumb screenwriters! It's a historical FACT that there was an insurrection against the government in 1832. <br /><br />At one point Cosette goes to give Marius a donation from her father for the reform movement and meets Eponine. Except...not Eponine. Or at least not the Eponine of the book. This Eponine appears to be a well-to-do secretary girl working for the prison reformers (who are working out of the Cafe Universal as opposed to the Cafe Musain). Not to mention the audience is already made to dislike her thanks to her not-period, low-cut, tight-fitting dress and her snooty mannerisms.<br /><br />The prison reformers (Lead by the most poorly cast Enjolras that I have EVER seen) decide that handing out pamphlets isn't good enough anymore. So they're going to build barricades. I don't know about you, but I have never heard of reform movements tearing up the streets and building barricades and attacking government troops. About three hundred people (it was not supposed to be so many) start attacking the National Guard and building a bunch of barricades, etc. Eponine does die for Marius, thankfully. <br /><br />The rest of the movie is sort of accurate, except that Javert's suicide again seems hard to understand thanks to his minuscule screen time and odd character interpretation. The movie ends with Valjean watching Javert jump into the river. This is again inaccurate because Valjean would never have let Javert drown. He saved the man's life earlier, why let him die now? Then there's the whole skipping of Valjean's confession to Marius, his deterioration, and his redemption on his deathbed with Marius and Cosette by his side.<br /><br />Overall, I can blame the script mostly for the problems. While I am glad Enjolras and Eponine were at least present in the film, they were terribly misinterpreted, as was the entire barricade scene. The elimination of Fantine's suffering prevents us from feeling too much pity for her. That Cosette knows Valjean's past from the start messes with the plot a good deal. I did not even see Thenardier, and Mme. Thenardier only had a few seconds of screen time. The same with Gavroche. I did like Frederich March's interpretation of Valjean a lot, however, which was one of the redeeming features of the movie. On the other hand, Charles Laughton, for all his great acting in other movies, seems to have missed the mark with Javert. The lip tremble, the unnecessary shouting, and his acting in general all just felt very wrong. He also, like many Javerts I have seen, did not appear at all menacing, something required of the character.<br /><br />Again, this film would probably feel much better if I had not read the book. I would not recommend it to book purists, though. I would also say that the movie would have been a good adaptation for the time had not the infamously accurate French version come out the year before."
tt0028944,"Luise Rainer received an Oscar for her performance in The Good Earth. Unfortunately, her role required no. She did not say much and looked pale throughout the film. Luise's character was a slave then given away to marriage to Paul Muni's character (he did a fantastic job for his performance). Set in ancient Asia, both actors were not Asian, but were very convincing in their roles. I hope that Paul Muni received an Oscar for his performance, because that is what Luise must have gotten her Oscar for. She must have been a breakthrough actress, one of the first to method act. This seems like something that Hollywood does often. Al Pacino has played an Italian and Cuban. I felt Luise's performance to be lackluster throughout, and when she died, she did not change in expression from any previous scenes. She stayed the same throughout the film; she only changed her expression or emotion maybe twice. If her brilliant acting was so subtle, I suppose I did not see it."
tt0032155,"I tried twice to get through this film, succeeding the first time - and it was like pulling teeth - and failing the second time despite a great DVD transfer. The problem? It's simply too boring.<br /><br />If you can get to the dramatic courtroom scene, which takes up most of the second half of the film, you have it made, but it's tough getting to that point. There are some interesting talks by ""Abraham Lincoln"" (Henry Fonda) during the trial. The ending is touching as Lincoln walks off and they superimpose his Memoral statue over the screen.<br /><br />It's a nice story, well-acted and such....but it lacks spark in the first half and discourages the viewer from hanging in there. I suspect the real Abe Lincoln was a lot more interesting than this film."
tt0033771,"Roy Rogers stars as Jesse James and his look-alike, gambler man Clint Burns. George ""Gabby"" Hayes is Mr. Rogers's ex-pal, Sheriff Gabby. Gale Storm (Jane Fillmore) and Sally Payne (Polly Morgan) are a noteworthy team, as two reporters on the lookout for stories about the elusive outlaw hero.<br /><br />Of course, mistaken identity / impersonation is a plot development, since Rogers essays a ""dual role"". Rogers is charming, as usual; but, there is nothing really elevating this his performance above the ordinary - any potential to deliver a memorable Jekyll/Hyde performance is done in by poor material. The better pair to watch are Ms. Storm and Ms. Paye as the St. Louis Journal reporters - they are the film's highlight. The songs are fine, though badly synched. <br /><br />*** Jesse James at Bay (1941) Joseph Kane ~ Roy Rogers, George 'Gabby' Hayes, Gale Storm"
tt0035096,"This is a direct sequel to 'The Mummy's Hand' (1940), because the lead character, Stephen Banning (played by Dick Foran) is now thirty years older and is relating the story (with the help of archival footage) to his son's fiancé. There are only two unusual aspects to the film: the early death of Banning, and the presence of Turhan Bey.<br /><br />Lon Chaney as the mummy Kharis gets top billing, though given the nature of his role, he has little more to do than limp along or thrash his arms about. There's nothing scary about his presence, except for his attempt to carry off the fiancé, Isobel (Elyse Knox). Dick Foran gets second billing, but he's killed off within the first fifteen minutes! We'd have to wait until 'Psycho' (1960) when a lead character (Janet Leigh) dies way before the end of the movie! Banning's buddy from the first film, Babe Jenson (now Henson), shows up a little later looking much, much, older and not doing any of the comic shtick he did in the original. It's hard to believe it's the same actor! Unfortunately, this great acting job is wasted because he gets killed by Kharis after only two brief scenes. It's then left up to Banning's son John (played by bit player John Hubbard) to led the chase to the cemetery--NO! The sheriff leads a torch wielding mob to Banning's house to burn it down and kill the mummy. Sound Universally familiar? <br /><br />Turhan Bey is introduced to audiences as the new High Priest, Mehmet Bey, to care for and feed tana leaves to Kharis. With his 'exotic' voice and appearance, it's too bad he gets so easily killed. A better movie would have had 'Babe' take Von Helsing type charge of things in tracking down the mummy, with a final decisive battle with him and Mehmet Bay. But instead we have a pedestrian rehash of different set pieces from previous Universal horror films, put together by the hack Griffin Jay who wrote many of Universal's other clunkers, although he also did 'Don Winslow of the Navy' (1942) as well as 'Don Winslow of the Coast Guard' (1943) which also featured Elyse Knox.<br /><br />Elyse Knox played Anne Howe in six Joe Palooka movies (1946-1949), and of course, Turhan Bey, with 43 movie and TV credits, is great in the title role of 'The Amazing Dr. X' (1948).<br /><br />The cinematography is much darker and more atmospheric (with lots of noirish shadows in the sheriff's office) than the first 'Kharis' mummy film, but there's little else of interest or excitement.<br /><br />I'll give it a 3."
tt0037382,"Or ""Marlowe At Sea"". Yet another ridiculously overrated old film with Bogey. Quite talky, too. Bogey basically plays the same character as in the Marlow films; always in control of a situation, never nervous - no matter how dangerous a situation, calls women ""slim"" and ""dames"" and other such nonsense, is the only ""real male"" i.e. alpha male in the movie (the only other alpha male male being the head of Gestapo - but he is only a fat alpha male male), and - naturally - every attractive young woman who comes his way cannot resist his charms and wants his penis within hours of their initial introduction. The character clichés are all here. Bogey is supposed to be the same type of cynic-about-to-reform as in ""Casablanca"", and naturally he often refuses money or other valuables when being offered them - but how does that fit in with the tough cynic in him? It doesn't, so he can't be a cynic; Hawks wanted it both ways: a character who is both the ""cool lone cynic"" and yet a well-meaning humanitarian. I don't think so... Bacall does her non-chalant ""cool babe"" routine for the first time, and there are plenty of overrated, not all-too interesting so-called ""sexual innuendo"" exchanges between her and Bogey; these dialogues sound silly by today's standards. ""Just purse your lips and whistle..."". A load of crap... She was 19 when this was made but looks a lot older, and is far less attractive than the female stars of the day. Her bony face, with its sharp features, is nowhere even close to radiating the kind of feminine beauty of a de Havilland, the cuteness of a Myrna Loy, let alone the likability of an Irene Dunne. Bacall was more suited for playing vampires, not femme-fatales. (In real life she is very much like her face: a Hollywood bitch.) There is a scene in which Bacall breaks into tears; very unsuitable for her character. There are two or three bad musical numbers - but my fast-forward button was ready.<br /><br />If you're interested in reading my ""biographies"" of Bogart, Bacall, Huston, and other Hollywood personalities, contact me by e-mail."
tt0039111,I don't know if the problem I had with this movie is that I was not able to capture the way movies were done in the past but I believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make a film. If you don't have anything better to do my advise is not to watch this movie but to read a book or to go out for a walk.
tt0046149,"I sat through this movie this evening, forcing myself to stick with it even though I never cared about any of the characters or what happened to them, because the two leads, Gérard Philippe and Michèle Morgan, were major film stars of their era and I wanted to see them in ""something different,"" which this certainly was. They both gave fine performances, but of distasteful characters.<br /><br />Indeed, the whole movie is about a shabby little town in Mexico inhabited by almost uniformly distasteful characters (the doctor is, of course, the major exception). What Michèle Morgan ever sees in Philippe to fall in love with him is never explained.<br /><br />This is supposedly based on a work by Jean-Paul Sartre. All I could think was that, if Sartre's work is anything like this movie, it must be a very mediocre attempt at imitating Camus' masterful novel The Plague, which dealt with a plague in North Africa.<br /><br />A well-acted but uninteresting movie."
tt0065400,"I absolutely hate it when a film completely falls apart near the end, after you've already invested an hour into it. and that's what happened with this film. i was intrigued by its actors and the fact that malamud wrote its source story. I haven't gone to read that story but I cannot imagine that it ends like this film ends.Fortunately i didn't pay good money to see or rent it because my library had it. ohhhh such a waste of excellent acting (the wife in particular was so perfect).but milo o'shea as a Jew?!!!! now THAT was funny. I haven't researched into its making but it played like the director lost his marbles or died 3/4 of the way through the film. Before that point, a story and characters were developing,there were a number of neat plot points and there wasn't too much time wasted. but ooh that last 1/2 hour- if that wasn't the screwiest, most worthless denouement I've ever witnessed, I don't know what is. I just hate it when one's faith is so destroyed like that; it feels like an act of violence."
tt0065750,"This is one very confusing movie. The film is very hard to follow and the plot just didn't seem to make any sense. The Fury of the Wolfman was made in Spain and I think that when any film is dubbed from one language to another, it doesn't translate exactly as it was first meant. Maybe this is part of the problem but I doubt if it can account for all the problems with this film. The dubbing is pretty bad and the voices don't match the characters very well. The scenes are choppy, there is an array of strange and irrelevant characters that do little more than confuse the viewer even more. What I did like about this film was the look of the wolfman himself and the scenes where he attacks. Now if they could have put it all together and had it make some sense, they might have had something. Don't waste your time on this one."
tt0065905,"(aka: BLOOD CASTLE or SCREAM OF THE DEMON)<br /><br />*spoiler*<br /><br />This was a drive-in feature, co-billed with THE VELVET VAMPIRE. A Spanish-Italian co-production where a series of women in a village are being murdered around the same time a local count named Yanos Dalmar is seen on horseback, riding off with his 'man-eating' dog behind him.<br /><br />The townsfolk already suspect he is the one behind it all and want his castle burned down. The murders first began around the time Count Yanos' older brother, Count Igor Dalmar was horribly burned and killed in a lab accident.<br /><br />Then a woman Ivanna (Erna Schuer) that Igor hired before his death to assist him in his experiments shows up. Yanos agrees to hire her in place of his brother and together they seek the formulae for the regeneration of dead cells. Yanos wants to bring Igor's charred corpse back to life.<br /><br />But of course Igor is still alive (although horribly burned) and stalking and killing the women in the village. We see his char-broiled face appear at various points in the film, so we know he's still alive, making the whole thing seem a little bit too obvious.<br /><br />Igor meets another fiery end when he gets into a fight with Yanos over Ivanna, with the burning candles falling on to the same bed that Igor stumbles on to, meeting yet another, final char-broiled end.<br /><br />The Retromedia DVD is taken from a VHS source and looks quite grainy and bad. Other than an even scratchier trailer, no other extras are included. Although it has a nice, creepy Spanish castle and good atmospherics, I found it to be fairly boring and predictable, with no excitement or mystery, whatsoever. <br /><br />3 out of 10."
tt0068154,I have seen this movie and the other one. Trinity is my name and i find that this one is worse then the first one. I have no idea why they even made another movie it was stupid and pointless sorry to say that i have all of them. I have sat through them number of times and it still drives me to turn it off 5 minutes into the movie. I like Terence Hill movies and i like Bud Spencer but this movie just drove me up the wall. If it had a different story line or at least more of a plot and more comedy it might have been funner and worth the 5 dollars i spent buying all the movies. But you make mistakes so i would say save your money and don't bye this movie or any of the ones that go with it trust me on this one.
tt0068339,"I have to be completely honest in saying first that I fell asleep somewhere in the middle, so I cannot give a full opinion about the film until I see it in full. Basically, a group of thieves, including Sid Carter (Sid James) and Ernie Bragg (Bernard Bresslaw), plan to make a fortune stealing a shipment of contraceptive pills from Finisham maternity hospital. This is where title character Matron (Hattie Jacques) works, along with staff members Sir Bernard Cutting (Kenneth Williams), Dr. Francis Goode (Charles Hawtrey), Dr. Prodd (Terry Scott) and Nurse Susan Ball (Barbara Windsor). Patients and their visitors are around too, including pregnant Mrs. Tidey (Joan Sims) and her nervous dad-to-be husband Mr. Tidey (Kenneth Connor). Also starring Bill Maynard as Freddy and EastEnders' Wendy Richard as Miss Willing. This plan by the way is not working out by the way, because all the staff are getting in the way. That's pretty much all can say about the film until I see it again in full. Okay!"
tt0070359,"Well, as Goethe once said, there really isn't any point in trying to pass a negative judgement that aspires to be objective on ""something that has had a great effect"". ""La Maman et La Putain"" has surely passed into history as an influence on much of what's been done in France and elsewhere in the past thirty years and no one interested in the history of film, certainly, should be dissuaded from watching it. To express a purely subjective judgement, however, I feel compelled to disagree with almost every other review posted here and say to people: ""Don't watch it; it's a waste of hours of your time that will just leave you feeling rather sick and angry."" And by that I don't mean ""sick and angry"" about ""the human condition"" or anything so general and profound as that, because that is exactly the line that most critics have adopted in their fulsome praise of the film - ""an ordeal to watch in its ruthless dissection of our emotional cowardice and cruelty"" and so on - and, if it really managed to put across a universally or even broadly relevant message of this sort, then the director would have good reason to be satisfied with himself, however pessimistic his conclusions may be. My beef with the film is rather that I don't see this hours-long record of empty vanity and petty treachery as being justified or excused by any GENERALLY relevant message at all. All three main characters are deeply morally unattractive individuals: Alexandre to the greatest degree, of course, because we see by far the most of him and because he seldom shuts up for more than thirty seconds; Marie perhaps to the least degree, because we see the least of her. Alexandre's affected and pretentious monologues have a kind of amusement value, of course, but the amusement wears thin as one comes more and more clearly to realize that Jean-Pierre Léaud is most likely not even acting and that, with absurd remarks like ""un homme beau comme un film de Nicholas Ray"", he really was just reproducing word-for-word opinions that were accepted as authentic and profound by the milieu in which he, along with the director Eustache, had been living for about ten years by the time of the making of the film. I suppose if the tone of relentless superficiality and triviality had been sustained throughout 100% of the film, it might have worked as a long sardonic comedy about a particularly shallow, worthless and despicable post-'68 milieu. What made, however, this viewer at least extremely angry with the director was his granting of at least one lengthy scene each to Alexandre and Veronika in which we are clearly expected to empathize with and feel for them as if they shared a moral universe with us. If a man can get away with living in the flat of and professing to love one woman, sleeping (mostly in this very flat) with another, and running around Paris proposing marriage to yet a third, well, I suppose I can wish him the best of luck in the dog-eat-dog world he's chosen to create for himself. What I can't, however, in all conscience do is listen even for a moment to maudlin monologues from him in which he speaks about his ""anxiety"" and his ""despair"". The same goes double for the even more despicable Veronika, whom we are shown barging drunk into the apartment and even the bed shared by Marie and Alexandre and behaving there with an infantile inconsistency tantamount to the most savage and heartless cruelty. As I say, if ""La Maman et La Putain"" is intended to be nothing more nor other than a portrait of Alexandre, Veronika and Marie, three individuals whom any even halfway decent person would never admit into their company let alone their home, then I suppose there is a kind of legitimacy in praising the director for being ""unflinching"" (though why one should even feel like ""flinching"" once one had consciously opted to create such thoroughly repellent characters to filmically observe I can't imagine). The problem, however, is that the director is clearly convinced - and appears to have succeeded in convincing generations of critics - that Alexander, Veronika and Marie are somehow representative of human beings in general and of the limits of human beings' emotional capabilities. This latter idea, however, is arrant and offensive nonsense. There may indeed be an inherent fallibility and tendency to tragedy in human relations in general and sexual relations in particular. But the nature and degree of this fallibility and tendency to tragedy can only possibly be determined by people who make a sincere and serious effort to make such relations work. It surely needs no cinematic or authorial genius to convey to us the information that a man who behaves like Alexandre is going to end up hated, miserable, and alone, or that women who insist on expecting love from a man like Alexandre are going to end up disappointed and bitter. Watch ""La Maman et La Putain"" if you're historically interested in what passed for culture and human interaction in a certain post-'68 Parisian milieu which was probably, unfortunately, not restricted to just a few particularly anti-social types like these. But please don't make the mistake of believing that what is recorded here has any general relevance for humanity in the way that a film by Jean Renoir or Martin Scorsese might be argued to have."
tt0074811,"Sure, he became rapidly uneven after this film, but from ""Knife In the Water"" up till ""The Tenant"", Roman Polanski could always be counted on to deliver something fascinating and unique. Despite many running themes (alienation, paranoia), no two of his films are really alike. The story of this is somewhat similar to his own ""Repulsion"" from ten years earlier, but the tone is completely different. ""The Tenant"" manages to balance darker than dark absurdity (I'm a bit hesitant on calling it humor, even though the protagonists bizarre behavior and dialog was occasionally funny) with some truly suspenseful paranoia. Polanski was always a master at building unease, and moments in this film are almost unbearably creepy. The overall weirdness of the film is also a plus.<br /><br />In addition to Polanski's exquisite as usual direction, the rest of the cast and crew offer great contributions. Polanski the actor is often overshadowed by Polanski the director, but his performance here truly captures his characters awkwardness and sense of being an outcast. The themes of social discrimination make this film more than just strangeness for the sake of being strange. The rest of the cast offers strong performances also, especially Isabelle Adjani's sympathetic turn, and Melyvn Douglas and Shelley Winters' appropriately annoying ones. ""The Tenant"" is often underrated because of how ready people are to heap praise on both ""Repulsion"" and ""Rosemary's Baby"", but its just as brilliant as either of those classics. (9/10)"
tt0075249,"This is not a good movie. It's disjointed, all the acting is bad, and has a lame story you've seen a thousand times done much better else where. Not to mention you can see every plot point coming from a mile away. Worst of all, no one bothered to tell Lonette Mckee she can't sing. But who cares, she's sooooo damn good looking. But I digress, nothing new here. Bottom-line, hot girl group gets taken advantage of, some one gets hooked on drugs, someone gets hooked on a guy, some one gets the hell out, and then the horrible stuff happens. Surprise, surprise. Welcome to the music business. I can't believe so many people out there think this is a good movie. So many of you seem to want to use a sliding scale when it comes to grading Black Movies. I don't play that! If you want to support these films by going to see them - great! If you enjoyed it - super! To each his own. But don't try to tell me it was good. Pleeeease! I wish colored folks would not fawn over these kind of movies just because they feature black actors. Wanna see a good African-American movie? See Love Jones. Ray. Or The Color Purple. Those would be great movies no matter what the color of the actors skin. Why? Because they told compelling stories with great acting, that made you feel something long after you left the theater. Just because it's our experience does not automatically make it a good film. It's only good -- when it's good. Period."
tt0075614,"A story of amazing disinterest kills ""The Psychic"" over and over again. The characters and plot are completely uninteresting (as is Fulci's mad camera work, which is usually a redeeming factor in his films), and any grasp of suspense is nowhere to be found. It's padded out to an insufferable degree--by the end, you won't be clamoring with excitement but stricken with boredom (and, like me, maybe an uncontrollable urge to fall asleep). Jennifer O'Neill's performance deserves occupancy in a better movie. Fulci gorehounds beware--there's just not much going on in ""The Psychic.""<br /><br />3/10"
tt0076131,"This movie is pretty awful but I have some interesting information about it:<br /><br />It was filmed in 1976 at Northern Arizona University in Flagstaff, AZ, as well as at Oak Creek Canyon near Sedona, AZ. A good bulk of the extras in the film are then-drama students from NAU. I was a freshman there that year, minoring in theatre, but for some reason I didn't get involved with the production. I did however know several people who did and can supply this rather odd fact:<br /><br />There is a scene in this movie where two of the principals, as part of their hazing ritual, have to run naked into the woods. They are seen from behind in the movie, doing just that. The thing is, those aren't the actors at all but two guys I knew from the theatre department. The identity of these ""stunt posteriors"" will remain anonymous, at least to this website, unless they decide to, um, ""reveal"" themselves!"
tt0077429,"I remember Devil Dog playing on TBS almost 20 years ago, and my older sister and her friends watching it and laughing all the next day. It's not that bad for a made-for-TV horror movie, but it is derivative (mostly of The Exorcist) and businesslike, for lack of a better word. It won't blow you away with artful cinematography or great acting, but it's not a waste of time, either. It's the kind of movie you watch to kill a couple of hours when you aren't in the mood to think too hard.<br /><br />However, if you go into the movie looking for some laughs, you won't be disappointed. The early scenes, with Lucky the Devil Dog as a cute little puppy with Children of the Damned eyes are hilariously non-threatening, and the climactic blue-screen effects of a giant black dog (with horns!) are pretty side-splitting. And keep an eye out for the cloaked Satanist in Maverick shades toward the beginning.<br /><br />Not a great horror film by any stretch of the imagination, but I wish they still made stuff like this for TV."
tt0077651,"Perhaps one of the most overrated so-called horror classics ever made, Halloween does feature the memorable Michael Myers and some great acting by Jamie Lee Curtis.<br /><br />However, its rewatchability factor is very close to zero, as there is an unforgivable amount of time spent on dullness/culmination to the actual events.<br /><br />This is the sort of movie you can walk away from to microwave popcorn and not miss anything at all.<br /><br />How it spawned so many sequels, I will never comprehend.<br /><br />Thank God Rob Zombie is remaking this. And generally, I hate remakes.<br /><br />Surely he will more than compensate for all the random time-filling gaps with some quirky points of interest that the original severely lacks.<br /><br />This is a movie we feel we have to like, much like the way we're taught that we SHOULD enjoy Dickens.<br /><br />Don't assume this is a classic."
