tconst,review
tt0290661,"I once promised never to walk out of any film ( a personal policy that made me suffer through the most different kinds of dreck, such as Rambo 3, Baise Moi, Deep Impact) - but Mr. Seidl almost succeeded. Hundstage was a truly awful experience. Anyone who sees this movie will think that Austrians are a miserable, pathetic bunch of retards. It shows a world where love and humanity don't exist, a world where people humiliate each other only for one reason - to distract from their own miserable existence. By choosing a documentary-like style with non-professional actors (most of them look like straight from the imagination of Austrian shock-cartoonist Deix) director Seidl wants to make us believe that this is real life in Austrian (European? Western?) suburbs. The viewer is confronted with depictions of sex orgies, violence against women and handicapped people, madness and degradation. But this isn't social criticism. This is just pure shock without any aesthetic value. Instead you get bad acting, bad cinematography, bad filmmaking. If anybody needs a film like this to realize that there are things wrong in our society then this person must have walked through life with closed eyes. This is pseudo-social criticism with a sledge hammer. And it looks down on people in a disgustingly condescending way. It shows ugly people - that is not the reason why I hate it. But it depicts average people in an ugly, misanthropic way. And this is why this film is truly despicable."
tt0299594,"80 minutes, and it felt twice that long! Brief Crossing is not brief enough. Indeed, the first 50 minutes or so consist almost entirely of a dialogue (more of a monologue, really) of a woman approaching middle age, tediously droning about ""men,"" disappointment, sex, aging, and her recent breakup, to a French teenager she met in the ship's cafeteria.<br /><br />The tedious monologue continues as they go to duty-free shop, and to a bar, where finally her self-involved rant pushes him away. The ""story"" can't end there, of course, so she persuades him to listen to her drone on more as she brings him to her cabin.<br /><br />What little romance, sex, or for that matter, anything at all this film has besides bitter rantings is hardly enough to justify the price of a rental unless you are one of those who love dramas where nothing interesting happens at all. Yes, the ending is very nicely done, but it is scant reward to subject yourself to what amounts to a turning your living room into a virtual therapy session with a narcissistic whiner.<br /><br />Of course, some people like it. I could be wrong."
tt0301163,"Ok I will sum up this movie... A bunch of skanky British women have some disease that basically is turning them into zombies. The whole movie consists of these women talking, smoking, and rarely going out for ""meat"" Or humans to eat. I swear I had to MAKE myself watch this movie... UGH"
tt0306568,"Trash/bad movies usually ain't bad because I will find them enjoyable. This one is so bad that I am out of words to describe it - its below ""bad"". There is an instruction in the beginning of the film that tell you what to do during the movie. Needless to say, the instruction and a dozen of beer couldn't help me seat through the entire film. One tagliner compares this one to KILLBILL which is certainly unthinkable and an insult to our intelligent. Obviously. this tagliner had a plan to tempt you into buying this DVD.<br /><br />If you are considering renting this one, put it down! If you are thinking of buying, Dont think! If you unlucky to have this dvd, dont play it, throw it in trash bin immediately."
tt0379186,"From the blocky digitised footage to the acting that makes Keanu ""I'm so wooden I could be a Plank me"" Reeves look like an Oscar winner this film bites (pun not intended). The best thing about it is the box of eRATicate in the 2nd segment (which out of the three seemed to be the strongest piece in terms of storyline and 'twist'). Wish I'd spent the £3.99 it cost me on something else, like erm.... Natural Born Killers: Directors Cut. If you do buy this, you're really in for a disappointment, do yourself a favour and avoid it like the plague. If you're looking for something amateurish and with actors that are more wooden than a 2x4 then go ahead. However if you want some quality werewolf action look elsewhere, like Dog Soldiers, Wolfen, Romasanta:The werewolf Hunt."
tt0385586,"I have a high tolerance for the weird, but frankly some movies go way, way beyond weird--so far that they make your brain hurt. This is such a film. Trying to understand it or even explain it is impossible and I think the film is best understood while taking drugs--it's that incomprehensible.<br /><br />The film begins with some very cute Japanese animation involving a cat. However, out of the blue, tons of twisted and occasionally disturbing things occur--making me wonder if I am losing something in the translation. However, even if this is so, why did we need to be treated to images of a magic trick involving dismembering a lady with a clever, defecation, puking, lighting animals on fire, etc.. All this really seemed random and pretty awful. Oddly, and I don't know why, some see this as a work of genius. I just don't get that."
tt0446557,"I am a 11th grader at my high school. In my Current World Affairs class a kid in my class had this video and suggested we watch. So we did. I am firm believer that we went to the moon, being that my father works for NASA. Even though I think this movie is the biggest piece of crap I have ever watched, the guy who created it has some serious balls. First of all did he have to show JFK getting shot? And how dare he use all those biblical quotes. The only good thing about this movie is it sparks debates, which is good b/c in my class we have weekly debates. This movie did nothing to change my mind. I think he and Michael Moore should be working together and make another movie. Michael Moore next movie could be called ""A Funny Thing Happened on Spetember 11th"" or ""A Funny thing happened on the way to the white house""."
tt0023753,"This is one of those films that I could only sit through once. Charlotte Henry is fine -- in fact, all the actors were fine. The problem was in the script, the dialog, the direction, the editing, the sets and the special effects. Granted, this was 1933, but it really creaked. Part of the problem is that actors like Richard Arlen, Gary Cooper, W.C. Fields and Cary Grant are not recognizable (there faces cried for a recognition that was not forthcoming). The movie just clumped along with no cohesion. Much of Lewis Carrols spirit, humor and continuity are missing. What a pity! It's such a great book. I would recommend Disney's 1951 version."
tt0033771,"Roy Rogers stars as Jesse James and his look-alike, gambler man Clint Burns. George ""Gabby"" Hayes is Mr. Rogers's ex-pal, Sheriff Gabby. Gale Storm (Jane Fillmore) and Sally Payne (Polly Morgan) are a noteworthy team, as two reporters on the lookout for stories about the elusive outlaw hero.<br /><br />Of course, mistaken identity / impersonation is a plot development, since Rogers essays a ""dual role"". Rogers is charming, as usual; but, there is nothing really elevating this his performance above the ordinary - any potential to deliver a memorable Jekyll/Hyde performance is done in by poor material. The better pair to watch are Ms. Storm and Ms. Paye as the St. Louis Journal reporters - they are the film's highlight. The songs are fine, though badly synched. <br /><br />*** Jesse James at Bay (1941) Joseph Kane ~ Roy Rogers, George 'Gabby' Hayes, Gale Storm"
tt0037382,"Or ""Marlowe At Sea"". Yet another ridiculously overrated old film with Bogey. Quite talky, too. Bogey basically plays the same character as in the Marlow films; always in control of a situation, never nervous - no matter how dangerous a situation, calls women ""slim"" and ""dames"" and other such nonsense, is the only ""real male"" i.e. alpha male in the movie (the only other alpha male male being the head of Gestapo - but he is only a fat alpha male male), and - naturally - every attractive young woman who comes his way cannot resist his charms and wants his penis within hours of their initial introduction. The character clichés are all here. Bogey is supposed to be the same type of cynic-about-to-reform as in ""Casablanca"", and naturally he often refuses money or other valuables when being offered them - but how does that fit in with the tough cynic in him? It doesn't, so he can't be a cynic; Hawks wanted it both ways: a character who is both the ""cool lone cynic"" and yet a well-meaning humanitarian. I don't think so... Bacall does her non-chalant ""cool babe"" routine for the first time, and there are plenty of overrated, not all-too interesting so-called ""sexual innuendo"" exchanges between her and Bogey; these dialogues sound silly by today's standards. ""Just purse your lips and whistle..."". A load of crap... She was 19 when this was made but looks a lot older, and is far less attractive than the female stars of the day. Her bony face, with its sharp features, is nowhere even close to radiating the kind of feminine beauty of a de Havilland, the cuteness of a Myrna Loy, let alone the likability of an Irene Dunne. Bacall was more suited for playing vampires, not femme-fatales. (In real life she is very much like her face: a Hollywood bitch.) There is a scene in which Bacall breaks into tears; very unsuitable for her character. There are two or three bad musical numbers - but my fast-forward button was ready.<br /><br />If you're interested in reading my ""biographies"" of Bogart, Bacall, Huston, and other Hollywood personalities, contact me by e-mail."
tt0039111,I don't know if the problem I had with this movie is that I was not able to capture the way movies were done in the past but I believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make a film. If you don't have anything better to do my advise is not to watch this movie but to read a book or to go out for a walk.
tt0050135,"If you can imagine Mickey Mouse as a New York street pimp, or John Wayne as a Communist spy, then you might believe Pat Boone as a juvenile delinquent on his uncle's farm in Kentucky and you could conceivably enjoy this movie.<br /><br />This film is so stupid that it isn't even campy for a mid 1950s sexless love story. And the problem is that Hollywood made such a big deal about Pat Boone's refusal to kiss a woman not his wife on screen before its release that the audience knows he won't kiss Shirley Jones so you cannot build any anticipation for the ""screen consummation"" of their love. It's sort of like watching a western in which the cowboys don't have guns.<br /><br />The story is pointless. Even the title song is sung with pained enthusiasm.<br /><br />April Love belongs in the worst film bargain bin along with Ishtar and Plan 9 from Outer Space."
tt0051418,"This is the least scary film i have ever seen. How the blob manages to eat anyone is the biggest mystery of the film. The blob moves so slowly that an o.a.p in a zimmerframe could escape it. The blob has a large slice of luck coming across a typical horror film woman who instead of running away stands still for half an hour so that she can be eaten. If you havent seen this film i recommend you do, its far too funny to be taken seriously."
tt0052646,"The Brain (or head) that Wouldn't Die is one of the more thoughtful low budget exploitation films of the early 1960s. It is very difficult to imagine how a script this repulsively sexist could have been written without the intention of self-parody. And the themes that are expressed repeatedly by the female lead, Ginny Leith - a detached head kept alive by machines, I-Vs and clamps - seem to confirm that the film was meant to simultaneously exploit and critique gender stereotypes. Shades of the under-rated Boxing Helena.<br /><br />The genderisms are plentiful, and about as irritating as an army of angry ants. The dialog is hyperbolic, over-dramatic and unbelievable, and the acting is merely OK (but not consistent). Why have I given this film a 4? Because some thought clearly went into it. I am really not sure what point the film was really trying to make, but it seems clear that it strives for an unusually edgy and raw sort of horror (without the blood and guts today's audiences expect).<br /><br />Another unique and interesting aspect of the Brain is that there really are not any heroes in this film, and none of the characters are particularly likable.<br /><br />All considered, this is a fairly painful and disturbing look at early 1960s American pop sexuality, from the viewpoint of a woman kept alive despite her missing body after what should have been a fatal car crash. Her lover is threatening to sew a fresh, high quality, body onto her and force her to continue living with him. She is understandably non-plussed by all of this and forced to befriend a creature who is almost as monstrous as her boyfriend. Oh, there are also some vague references to the 1950s/60s cliché about the evils of science run amok.<br /><br />Recommended for B sci fi buffs and graduate students in gender studies. O/w not recommended."
tt0062873,"Before writing this review, I went back and reread the reviews of others. This movie was a particular disappointment to me, since it features two of my favorite dancers, Gene Kelly and George Chakiris, boasts a score by the often wonderous Michel LeGrand (""Wuthering Heights,"" ""Ice Station Zebra,"" ""The Thomas Crowne Affair""). The dancing was stilted, unmotivated and unoriginal, the songs forgettable, the story a joke. Even the costuming was not particularly flattering. Only the photography correctly captured the proper mood and spirit. I'm glad other people enjoyed ""The Young Girls of Rochefort,"" though I most certainly did not."
tt0065622,"The tragedy is that this piece of rubbish was part of my curriculum while I was studying cinema. So imagine how I was forced to watch it in complete. Believe me going through hell is much much easier. Our professor told us that this is some film ???, but he never thought that we'd disagree or assume the apposite. I don't think that there is any gods on earth, we're only humans, so all the filmmakers, therefore they CAN make mistakes, bad movies.. Or very bad too. The main problem wasn't that art, by all means, is susceptible to endless points of view, but that a lot of people just don't get it, that every single human got his own genuine taste, his own opinion, hence what I suppose it the greatest movie ever made, can also be your worst one ever, and how that is right both ways, but how many people can understand this correctly?. So my professor believes in this movie, and simply I don't. However, the only way to evaluate this ""thing"" is by measuring it by its original intent to show us different kinds of old folk stories or whatever to catch on this society's mentality, imagination, and nature. To tell you the damn truth Mr. Pier Paolo Pasolini as the scriptwriter and the director made it too unbearable to watch in the first place. The movie is so UGLY. I can't stand this, so how about analyzing it, then discovering the potential beauty in it !! It's beyond your mind hideousness, and strangely not for the sake of the movie's case or anything, it's for the sake of the unstable vision of (Pasolini). His work is so primitive to underdeveloped extent. The deadly cinematic technique, the effective sense of silliness, and the incredible horribleness made everything obnoxious. Look at the atrocious acting, the unfruitful cinematography, the awfully poor sets, .. OH MY GOD I've got the nausea already. It can terminate your objectivity violently as watching this movie is one true pain like taking the wisdom tooth off by a blind doctor. There are dreadful nightmares which could be more merciful than this. So originally, how to continue THAT just to review it fairly ? Actually, you don't. As this very movie doesn't treat you fair at all. There is really memorable scene in here where some boys are peeing into the eye of the camera (!) I'm trying to connect some things like that with Pasolini's end as murdered."
tt0065738,"I loved ""The Curse of Frankenstein"" so much that I rushed out to get ""Frankenstein Must Be Destroyed"" to see Cushing at it again...even if it was without Chistopher Lee this time. To my great disappointment, this movie not only does without Lee, but it does without Frankenstein's Monster altogether! Was it a case of ""If we can't get Lee, we won't have a monster at all""? Why would they do that? The monster is half the fun of the whole thing!! This film is dedicated solely to the study of Baron Frankenstein and his quest to finish experiments he had begun in brain transplants before ending up in an asylum. I found the script extremely weak, with the need to suspend disbelief forced upon the audience a little too much. I'm willing to suspend a fair amount, but this movie got fairly ridiculous, which took me out of the film rather than immersing me in it.<br /><br />Peter Cushing, though, is absolutely brilliant playing pure evil in this film. For being one of the most beloved actors and notoriously sweet men, he sure could play menacing and malevolent extremely well. The supporting cast is competent, but has little to do, even the young doctor and his fiancée blackmailed into helping Frankenstein. A bumbling police chief is introduced, along with his put-upon sidekick, to generate some comic relief, then they are completely dropped from the movie! Why? We are led to believe that the police chief will be the main nemesis of the Baron, then we are led to believe it will be the young doctor, and then it ends up being the victim of Frankenstein's brain transplant experiment. There was no tension, we weren't invested in the ""creature"", and the ending was left so ambiguous as to leave one unsatisfied because it is so clear they are setting up another sequel.<br /><br />Also, there are virtually no ""horror"" elements. Yes, there is a beheading in the beginning (off-camera), and we are treated to the sounds of Cushing cutting the tops of two men's skulls off (again, off camera), and there is the most unsettling and thoroughly unnecessary rape scene (90% of which is, again, off-camera). I understand that there is a love of ""letting the audience imagine it all, for their imaginations are far worse than what we can show"", but come on, if you're not going to give us a Monster, then at least let us SEE the few ""horrific"" elements you do choose to include. Showing us a skeleton in the lab lit with a green light is just not scary.<br /><br />On top of a weak script, I thought the directing was mostly flat. There were a couple of nice shots, but otherwise no excitement, atmosphere, or suspense was generated. The same director did ""Curse"" back in 1958 and I thought it was brilliantly directed...guess he was as uninspired by this film as I was.<br /><br />The movie gets a 4 out of 10 from me strictly for Peter Cushing's powerful, nuanced performance...beyond that, I found little in this movie worth recommending. Instead, my suggestion is to watch ""The Curse of Frankenstein"" and see a truly great Hammer horror film."
tt0066256,"I hated this show when I was a kid. That was back in the day when kids show characters actually had accents, not just the bland, generic, General American Dialect we're used to. Jack Wild had a British accent and Pufnstuf's was southern. Like one of the others mentioned, though, I never quite understood what the deal was with the witch wanting the flute. That always seemed odd to me, probably because the flute just annoyed me and I wouldn't have gone to any trouble to take it away!<br /><br />Just a comment on the similarity of Pufnstuf to early 70s McDonalds commercials that others have mentioned: Pufnstuf ripped off McDonalds. At the height of McDonalds popularity, the TV show (or rather, their creators) sought to license McDonalds characters for their show, but when McDonalds declined the TV show changed the characters slightly and passed it as their own. They even hired former employees of McDonalds ad agency and the voice actors to make the TV shows. McDonalds sued and won. Search for Pufnstuf McDonaldland lawsuit and you'll find plenty of articles about it."
tt0067870,"There are some really terrific ideas in this violent movie that, if executed clearly, could have elevated it from Spaghetti-western blandness into something special. Unfortunately, A TOWN CALLED HELL is one of the worst edited movies imaginable! Scenes start and end abruptly, characters leave for long stretches, the performances (and accents) of the actors are pretty inconsistent, etc.<br /><br />Robert Shaw is a Mexican(!) revolutionary who, after taking part in wiping out a village, stays on to become a priest(!)...ten years later the village is being run by ""mayor"" Telly Salavas. Stella Stevens arrives looking for revenge on the man who killed her husband. Colonel Martin Landau arrives looking for Shaw. They all yell at each other A LOT and they all shoot each other A LOT. Fernando Rey is in it too (as a blind man). The performances aren't bad, but they are mightily uneven. Savalas has an accent sometimes as does Landau (who is really grating here). Shaw and Rey prove that they are incapable of really embarrassing themselves and Stevens looks pretty foxy (if a bit out of place amongst the sweaty filth)."
tt0068154,I have seen this movie and the other one. Trinity is my name and i find that this one is worse then the first one. I have no idea why they even made another movie it was stupid and pointless sorry to say that i have all of them. I have sat through them number of times and it still drives me to turn it off 5 minutes into the movie. I like Terence Hill movies and i like Bud Spencer but this movie just drove me up the wall. If it had a different story line or at least more of a plot and more comedy it might have been funner and worth the 5 dollars i spent buying all the movies. But you make mistakes so i would say save your money and don't bye this movie or any of the ones that go with it trust me on this one.
tt0068339,"I have to be completely honest in saying first that I fell asleep somewhere in the middle, so I cannot give a full opinion about the film until I see it in full. Basically, a group of thieves, including Sid Carter (Sid James) and Ernie Bragg (Bernard Bresslaw), plan to make a fortune stealing a shipment of contraceptive pills from Finisham maternity hospital. This is where title character Matron (Hattie Jacques) works, along with staff members Sir Bernard Cutting (Kenneth Williams), Dr. Francis Goode (Charles Hawtrey), Dr. Prodd (Terry Scott) and Nurse Susan Ball (Barbara Windsor). Patients and their visitors are around too, including pregnant Mrs. Tidey (Joan Sims) and her nervous dad-to-be husband Mr. Tidey (Kenneth Connor). Also starring Bill Maynard as Freddy and EastEnders' Wendy Richard as Miss Willing. This plan by the way is not working out by the way, because all the staff are getting in the way. That's pretty much all can say about the film until I see it again in full. Okay!"
tt0070359,"Well, as Goethe once said, there really isn't any point in trying to pass a negative judgement that aspires to be objective on ""something that has had a great effect"". ""La Maman et La Putain"" has surely passed into history as an influence on much of what's been done in France and elsewhere in the past thirty years and no one interested in the history of film, certainly, should be dissuaded from watching it. To express a purely subjective judgement, however, I feel compelled to disagree with almost every other review posted here and say to people: ""Don't watch it; it's a waste of hours of your time that will just leave you feeling rather sick and angry."" And by that I don't mean ""sick and angry"" about ""the human condition"" or anything so general and profound as that, because that is exactly the line that most critics have adopted in their fulsome praise of the film - ""an ordeal to watch in its ruthless dissection of our emotional cowardice and cruelty"" and so on - and, if it really managed to put across a universally or even broadly relevant message of this sort, then the director would have good reason to be satisfied with himself, however pessimistic his conclusions may be. My beef with the film is rather that I don't see this hours-long record of empty vanity and petty treachery as being justified or excused by any GENERALLY relevant message at all. All three main characters are deeply morally unattractive individuals: Alexandre to the greatest degree, of course, because we see by far the most of him and because he seldom shuts up for more than thirty seconds; Marie perhaps to the least degree, because we see the least of her. Alexandre's affected and pretentious monologues have a kind of amusement value, of course, but the amusement wears thin as one comes more and more clearly to realize that Jean-Pierre Léaud is most likely not even acting and that, with absurd remarks like ""un homme beau comme un film de Nicholas Ray"", he really was just reproducing word-for-word opinions that were accepted as authentic and profound by the milieu in which he, along with the director Eustache, had been living for about ten years by the time of the making of the film. I suppose if the tone of relentless superficiality and triviality had been sustained throughout 100% of the film, it might have worked as a long sardonic comedy about a particularly shallow, worthless and despicable post-'68 milieu. What made, however, this viewer at least extremely angry with the director was his granting of at least one lengthy scene each to Alexandre and Veronika in which we are clearly expected to empathize with and feel for them as if they shared a moral universe with us. If a man can get away with living in the flat of and professing to love one woman, sleeping (mostly in this very flat) with another, and running around Paris proposing marriage to yet a third, well, I suppose I can wish him the best of luck in the dog-eat-dog world he's chosen to create for himself. What I can't, however, in all conscience do is listen even for a moment to maudlin monologues from him in which he speaks about his ""anxiety"" and his ""despair"". The same goes double for the even more despicable Veronika, whom we are shown barging drunk into the apartment and even the bed shared by Marie and Alexandre and behaving there with an infantile inconsistency tantamount to the most savage and heartless cruelty. As I say, if ""La Maman et La Putain"" is intended to be nothing more nor other than a portrait of Alexandre, Veronika and Marie, three individuals whom any even halfway decent person would never admit into their company let alone their home, then I suppose there is a kind of legitimacy in praising the director for being ""unflinching"" (though why one should even feel like ""flinching"" once one had consciously opted to create such thoroughly repellent characters to filmically observe I can't imagine). The problem, however, is that the director is clearly convinced - and appears to have succeeded in convincing generations of critics - that Alexander, Veronika and Marie are somehow representative of human beings in general and of the limits of human beings' emotional capabilities. This latter idea, however, is arrant and offensive nonsense. There may indeed be an inherent fallibility and tendency to tragedy in human relations in general and sexual relations in particular. But the nature and degree of this fallibility and tendency to tragedy can only possibly be determined by people who make a sincere and serious effort to make such relations work. It surely needs no cinematic or authorial genius to convey to us the information that a man who behaves like Alexandre is going to end up hated, miserable, and alone, or that women who insist on expecting love from a man like Alexandre are going to end up disappointed and bitter. Watch ""La Maman et La Putain"" if you're historically interested in what passed for culture and human interaction in a certain post-'68 Parisian milieu which was probably, unfortunately, not restricted to just a few particularly anti-social types like these. But please don't make the mistake of believing that what is recorded here has any general relevance for humanity in the way that a film by Jean Renoir or Martin Scorsese might be argued to have."
tt0072354,"VAMPYRES <br /><br />Aspect ratio: 1.85:1<br /><br />Sound format: Mono<br /><br />A motorist (Murray Brown) is lured to an isolated country house inhabited by two beautiful young women (Marianne Morris and Anulka) and becomes enmeshed in their free-spirited sexual lifestyle, but his hosts turn out to be vampires with a frenzied lust for human blood...<br /><br />Taking its cue from the lesbian vampire cycle initiated by maverick director Jean Rollin in France, and consolidated by the success of Hammer's ""Carmilla"" series in the UK, Jose Ramon Larraz' daring shocker VAMPYRES pushed the concept of Adult Horror much further than British censors were prepared to tolerate in 1974, and his film was cut by almost three minutes on its original British release. It isn't difficult to see why! Using its Gothic theme as the pretext for as much nudity, sex and bloodshed as the film's short running time will allow, Larraz (who wrote the screenplay under the pseudonym 'D. Daubeney') uses these commercial elements as mere backdrop to a languid meditation on life, death and the impulses - sexual and otherwise - which affirm the human condition.<br /><br />Shot on location at a picturesque country house during the Autumn of 1973, Harry Waxman's haunting cinematography conjures an atmosphere of grim foreboding, in which the desolate countryside - bleak and beautiful in equal measure - seems to foreshadow a whirlwind of impending horror (Larraz pulled a similar trick earlier the same year with SYMPTOMS, a low-key thriller which erupts into a frenzy of violence during the final reel). However, despite its pretensions, VAMPYRES' wafer-thin plot and rough-hewn production values will divide audiences from the outset, and while the two female protagonists are as charismatic and appealing as could be wished, the male lead (Brown, past his prime at the time of filming) is woefully miscast in a role that should have gone to some beautiful twentysomething stud. A must-see item for cult movie fans, an amusing curio for everyone else, VAMPYRES is an acquired taste. Watch out for silent era superstar Bessie Love in a brief cameo at the end of the movie."
tt0075614,"A story of amazing disinterest kills ""The Psychic"" over and over again. The characters and plot are completely uninteresting (as is Fulci's mad camera work, which is usually a redeeming factor in his films), and any grasp of suspense is nowhere to be found. It's padded out to an insufferable degree--by the end, you won't be clamoring with excitement but stricken with boredom (and, like me, maybe an uncontrollable urge to fall asleep). Jennifer O'Neill's performance deserves occupancy in a better movie. Fulci gorehounds beware--there's just not much going on in ""The Psychic.""<br /><br />3/10"
tt0076131,"This movie is pretty awful but I have some interesting information about it:<br /><br />It was filmed in 1976 at Northern Arizona University in Flagstaff, AZ, as well as at Oak Creek Canyon near Sedona, AZ. A good bulk of the extras in the film are then-drama students from NAU. I was a freshman there that year, minoring in theatre, but for some reason I didn't get involved with the production. I did however know several people who did and can supply this rather odd fact:<br /><br />There is a scene in this movie where two of the principals, as part of their hazing ritual, have to run naked into the woods. They are seen from behind in the movie, doing just that. The thing is, those aren't the actors at all but two guys I knew from the theatre department. The identity of these ""stunt posteriors"" will remain anonymous, at least to this website, unless they decide to, um, ""reveal"" themselves!"
tt0077275,"As far as HEIST movies go, this one is pretty weak. Continuity is pretty lousy, there isn't enough character continuity to really feel like you understand any of the characters. Peter Falk is great, and he is one of the reasons its worth watching. Falk has some great lines, like ""he'll be right back, he goin' buy to some saugages"" or something like that... there are a few nice scenes, although they are entirely due to the efforts of the actors. Direction, script, and editing is pretty lousy."
tt0079156,"I really do fail to see the actual surplus value of this movie. It's not bad enough to be hilarious. There's no sleaze or gratuitous nudity (although there was plenty of opportunity). There's no gore. There's no suspense in the first hour of the movie 'cause there's way to much scenes of tourist having a party and natives playing funky tribal music. That last part was actually funny on many occasions: You see these natives hitting congas and 'jembés' and that's indeed what you hear (badly synchronized) on the soundtrack. But they also added this funky bass-line on the soundtrack. So, where was the bass-player? At one point the natives get angry and start killing the tourists. Why all of the sudden? It's supposed to be because the evil white men build this tourist complex, which according to their myth awakened the wrath of the river-alligator-god (I actually missed the explanation for that one). But the natives did help for several months to build the tourist complex, so why the sudden angriness? And how in the hell did they manage to push the helicopter in the water??? It's all silly and pointless. This movie also features the skinniest Afro-American model I've ever seen.<br /><br />At one point our heroic leading couple visits this cave where a weird, crazy old man lives. The only point to that scene is that they make the ""shocking"" discovery that the killer-crocodile is actually an alligator. Crocodile or alligator, what's the difference? It's big, it's made out of plastic and it eats people. All the same to me. The alligator is a rather silly creation. It's very stiff & motionless and doesn't even flap its feet when it swims. The eyes don't even move when they're shot in close-up. I guess they didn't know 'animatronics' back then in Italy during 1979. There's also a lot of pointless inter-cut shots of the local wildlife. I suspect it's stock footage.<br /><br />Like, I said, the first hour was pretty lame and the only reason I didn't switch off the movie was because my cat was asleep on my lap and I didn't want to wake the sweet thing. But the last half hour of the movie did get better. We finally get to see some action when the alligator swims through a horde of panicking people snapping its teeth and munching on them. The most entertaining (and at the same time funny) scene is when Alice and Daniel drive a van over a bridge and it collapses. We're looking at a matchbox-version of the van falling in the river here. Funny. But nicely shot. In fact there are several other nice traveling camera-moves. Surprisingly for this type of flick. I was gonna point out some stupid details concerning the end of the movie, but I don't wanna spoil it completely, in case you do decide to watch this movie. My advice is to stay away from it. If you wanna see a decent alligator movie, then see Lewis Teague's ALLIGATOR. I admit, that one isn't Italian and isn't a JAWS rip-off, but it certainly is more fun. And if you're interested in other movies made by director Sergio Martino, then I strongly recommend the highly entertaining 2019: AFTER THE FALL OF NEW YORK. That one's an over-the-top rip-off of every possible existing post-apocalyptic-future-of-doom-movie. ""Italians"" and ""rip-offs"", two words that go together very well."
tt0082799,"National Lampoon was once a funny magazine. Whether you liked the stoner hippie days of the late sixties or the smug and sassy coke-head days of the seventies (when the comedy was fortified with plenty of naked babes) depends very much on your date of birth, but everyone agrees that by the early eighties, middle age had killed off whichever remaining sparks of anarchic humour that the drugs hadn't, and offerings like this film and the increasingly terrible spin-off records shot further holes in the hull. Outside of a nicely illustrated title sequence, there's absolutely nothing to recommend this singularly depressing stinkbug. If you make it through the baffling opening segment, 'Growing Myself', hoping things will get better, tough luck - they don't. Whoever thought the idea of a woman being brutally raped with a stick of butter was comedy gold deserved to have his head handed back to him on a platter of dog mess. If there's ever a global shortage of guitar picks, the negatives of this rambling, incoherent ragbag of crummy ideas and dire performances may well serve some purpose."
tt0084464,"""Pandemonium"" is a horror movie spoof that comes off more stupid than funny. Believe me when I tell you, I love comedies. Especially comedy spoofs. ""Airplane"", ""The Naked Gun"" trilogy, ""Blazing Saddles"", ""High Anxiety"", and ""Spaceballs"" are some of my favorite comedies that spoof a particular genre. ""Pandemonium"" is not up there with those films. Most of the scenes in this movie had me sitting there in stunned silence because the movie wasn't all that funny. There are a few laughs in the film, but when you watch a comedy, you expect to laugh a lot more than a few times and that's all this film has going for it. Geez, ""Scream"" had more laughs than this film and that was more of a horror film. How bizarre is that?<br /><br />*1/2 (out of four)"
tt0086379,"Burt Reynolds came to a point in his career where he appeared to just be going thru the motions. He'd show up, party with his friends on film, and take home a big paycheck. It didn't seem to matter to him that the product he was representing was pure crap.<br /><br />No film epitomized this more than ""Stroker Ace"" which makes ""Cannonball Run"" look like a classic and ""Cannonball Run II"" look watchable. Save for a few race scenes there is absolutely NOTHING worth seeing here. Even the beautiful Loni Anderson hams it up so bad as a dumb blonde it's embarrassing.<br /><br />If the thought of Burt hamming it up with Jim Nabors and dressing like a chicken sounds funny then this is your movie. Otherwise pick almost any other film comedy and it won't be any worse."
tt0092545,"One of the five worst movies I have ever watched. And I'm not exaggerating. In fact, I recommend watching it so you can get the same feeling of incredulity as you might by watching Showgirls.<br /><br />Out of 400 votes, the movie gets a user rating of 5.3/10. But there is a disproportionate number of voters who gave it a 10/10, probably due to the message of the movie - nuclear weapons are the bane of mankind. Chuck Murdock is an all-star little league pitcher who gives up baseball because there are nuclear weapons. Soon ""Amazing Grace"" Smith is an all-star Boston Celtic who is inspired by Chuck's story and gives up basketball. Soon all sports leagues from the professional level to college to high school to little league dismantle in a world-wide protest. Later all the children of the world go on a silence strike. This inspires the President of the United States to meet with the Soviet Premier, who in time agree to eliminate all nuclear weapons in time for the start of the next Little League season. The movie ends with Chuck about to throw out the first pitch, with the President telling his new best friend Chuck not to worry about striking out every batter, as he hasn't thrown a baseball in a year.<br /><br />Somewhere along the line a nefarious underworld boss kills Amazing Grace. When the President finds out he is told that the FBI can verify the killer but will never be able to prove it. So the President calls the underworld boss (""But it's one a.m."" ""I don't care, get him on the line"") and tell him that he is to resign from all company boards that he sits on and sell all stocks that he has. And to not get out of line again.<br /><br />Honestly, this movie was so crappy that I couldn't turn it off. It was on television from 2:30 am to 4:00 am, and I watched it all. I wasn't turned off by the anti-nuclear weapons propaganda. I was turned off by the implausible break down of all organized sports. I don't even understand why ""Amazing Grace"" Smith was killed. And with all these famous athletes becoming Chuck's friends, why the father was constantly upset with his son taking a principled stand. And there was the cliché moment near the end when dad tells Chuck, ""I never told you this, but I'm proud of you."" Cue hug."
