tconst,review
tt0431641,"I loved watching the original Azumi with its mix of live action manga, compelling storyline, cool soundtrack, directing (Kitamura rocks!), editing, and not to mention the beautiful Aya Ueto who filled the part perfectly. So I was really looking forward to seeing Azumi 2, but after finally seeing it I felt like i had won the lotto and lost the ticket:( Azumi 2 picks up where Azumi left off, however these are completely 2 different movies. The pace is a lot slower, the action is not as exciting and as well choreographed and there is not a lot of character development. This was apparently directed by the same guy responsible for further reducing the value of the TOHO monster franchise (if that is possible!). I agree with some other past reviewers who say that this was a lost opportunity. If only Ryuhei Kitamura continued with this installment. There is however some beautiful Japanese forest scenery to look at while the slow action unfolds and we are introduced all too briefly to bit characters who quickly get killed off. Even the real bad guys, get killed off too easily without too much of a fight. The fight with the Spider guy (straight out of an episode of Monkey!) in the bamboo forest was about the only memorable fight scene. Wheras in Azumi 1 we had a climactic fight scene with barrel camera effects, Azumi 2 brought us the Azumi cape cam!! Azumi's rampage at the end was unconvincing, but Aya still does an okay job. She looks great in the cape...but where did she get it from? I don't think i will be watching this one over and over again! ...what a pity."
tt0437182,"After watching KHAKEE i felt i'll get to watch another good film but sadly The film is a joke and actually trying hard to introduce Aryeman Afterall his father Keshu is the producer<br /><br />RKS spoke so highly about the film during promotions, saying the film has meat unlike films released that time, I wonder which films was he talking about<br /><br />The film is actually a typical Masala film with loads of comedy, romance, action everything jumbled<br /><br />The ease at which the kids kidnap the family, is one of the funniest parts ever, Imagine kids kidnapping Dawood's family<br /><br />The end is a complete jumble mumble with sudden change of characterization<br /><br />RKS gives his weakest film till date, except some Bachchan scenes the film is a bore<br /><br />Music is boring<br /><br />Amitabh tries to give the role his all, he does his part well, though not his best though he contorts his face too much when pulling a trigger and does a weird look while smoking the cigar His dubbing too isn't matched properly at times<br /><br />Akshay is there for some minutes and just repeats his act and hams<br /><br />Aryeman seems expressionless, tries too hard but overdoes it in some scenes<br /><br />Bhumika emerges the best of the lot<br /><br />The rest are okay"
tt0446313,"""Handsome Guys With Bad Haircuts !!"" ""Beautiful Girls Without Any Clues !!"" ""Stupid Gangsters Who Cannot Shoot Straight !!"" From Dragon Dynasty comes the Hong Kong gangster drama, ""Dragon Heat."" For reasons which will probably forever be completely obscured, the production and casting call for this 'criminals-on-steroids' movie somehow got both Maggie Q and Michael Biehn to sign on as villains. But they don't get all that much to do in this horrid slug-fest.<br /><br />They are two of the best contemporary actors around, each with their own resume' and list of accomplishments, and Biehn in particular has had the courage to take some rather challenging and non-heroic roles.<br /><br />Maggie Q was the super-bad ""Mai"" in ""Live Free Or Die Hard,"" so 'nuff said.<br /><br />Biehn is, of course, famous for being the soldier-from-the-future who made ""The Terminator"" of 1984 such a believable science-fiction/fantasy romp, by crashing up against Big Arnold, who is now the Governator of California !! <br /><br />Michael Biehn is almost wholly wasted in this terrible train-wreck of a police drama. There is absolutely no reason for that, as the incredibly convoluted plot -- given mostly in Chinese, as it is a Hong Kong story -- could have been better elaborated for non-Chinese audiences with a foreign narrator.<br /><br />In other words, if Biehn had been used as something like an Interpol observer or coordinator, or an agent under deep cover, who needs to get some 'splaining given to him every five or ten minutes, that would have been great. But no, he's brought in as a part of an odd group of special forces-type bad guys who seem to be freelancing their own corrupt deal, in the middle of somebody else's totally corrupt deal involving the local king of corrupt deals. <br /><br />Yes, there, I said it all. Confused ? Me too. ""Welcome to the party, pal.""<br /><br />In the truly superb Hong Kong crime drama, known by its English title as ""Breaking News,"" there are also a number of fascinating characters at work, but there is only one story line in the plot. <br /><br />Bad guys vs. good cops. In this wretched and excessively violent foray into the world of a Hong Kong Triad, or gang, it seems that the hot-shot police force is little more than a parade of ducks in a shooting gallery, the way the criminals mow them down.<br /><br />So, not surprisingly, there's an almost otherwise incomprehensible scene ( several scenes, in fact ), where kids are trying to shoot wooden ducks in an arcade game, to win stuffed animal prizes. And so the hot shot good-guy police officers quite naturally intervene on their behalf, so that the arcade owner has to give up the Kewpie dolls.<br /><br />There's also a half-hearted attempt at creating a ""love interest"" between one of the 'visiting cops' and the sole female 'visiting cop'.<br /><br />The visiting cops are supposed to be material witnesses against the Triad gangster leader, who gets hijacked on the way to his court appearance, but not by his own team but by the mercenaries ( Biehn, Maggie Q, and some others ). These killers all want something but we don't get to learn about what it is, until the very end of the film !! That was a stupid mistake inside of the overall story.<br /><br />You cannot build suspense in a crime drama without something to obtain, or get, or get away from, being introduced very early in the story.<br /><br />Add to that some ""cut-away scenes"" done for purely artsy effects, all showing the bad-bad guys' and the regular bad guys' recent pasts, and any film buff can readily understand why this barking dog gets a 1 rating from this fan of all things cinematic with criminals and conspirators and Hong Kong."
tt0455829,"Filmatography: Excellent, nice camera angles (I don't remember seeing a movie of late, with good close-ups, until this one). Could have avoided gruesome scenes with a soft camera. NY is pictured good.I liked the upside down angles, in particular (a different touch).<br /><br />Music: Not impressive. Songs don't stick around in your mind even after watching the movie. May be, I expected same quality like ""Anniyan"". A disappointment. <br /><br />Actors: Kamal needs to slowly pull away from hard-core action sequences. His age and belly really show up. Also, he should avoid close romantic sequences going forward. It was a very awkward to see a mature/aged star still trying to play like a 20+ heroes scenes. Love can be expressed at any age; as we get older, you still can express love nicely from a distance (without touching a woman too much. For example, the love expressed by Rajinikanth in ""chandrmukhi"").<br /><br />Jyotika just appears for the namesake in the movie. Not sure why she accepted this. Well, that is not my problem, I guess.<br /><br />Others just have a small presence.<br /><br />Direction: I expected Gautham to excel (or measure-up) to his other movie ""Kakka Kakka"". He disappointmented me. It took a long time to release the movie due to various issues. He slips in few scenes. Even abvious things got slipped from a famous director.<br /><br />Overall: Just a okay movie. Too much graphics. DEFINITELY not for kids (and adults who expect some kind of ""Entertainment"").<br /><br />Thx"
tt0459744,"Underneath the dense green glop of computer graphics there gleamed the astounding art and skill of Ichikawa Somegoro. Alas: it got lost in all the goo. The scenes of Old Edo -- with the courtesan, drifting on the Sumida, rehearsing and acting in the Nakamura-za -- were all exciting and engaging, taking you back to an interesting and rich era. The action on the Kabuki stage, in which Somegoro excels and excites, was more enriching than any of the absurd high jinks that followed. The skill, the energy in the audience, the colors of the sets, were far more satisfying than all the nonsense that took over plot and performance. What a wasted opportunity! One of the best kabuki actors alive, and he gets lost in the dreck."
tt0477337,"(SPOILERS AHEAD) Russian fantasy ""actioner"" (and I use the term loosely) that I've been trying to watch for over a year. I've finally gotten to the end and now I wish I didn't put in the repeated effort.<br /><br />In an effort to save two hours of your life I'm going to tell you he plot- a guy who has the ability to project a long blade out of his arm returns home to see his mom. Things turn ugly after he is beaten up by the mafia boyfriend of an old girl friend. He takes revenge on the guy when he brings the girl home. The guys mafia mom sends her men out to get revenge while the cops begin looking for him as well.<br /><br />Very little is said. no explanation is really given for anything (like why they lock id girlfriend in an asylum) and the action, for the most part is all off screen. The film essentially consists of a guy who looks like Adrian Brody looking intense and not saying anything, killing people (off screen-most of the action happens off screen). It looks good, is well acted and had there been some form of reason for what is going on it might have been a good film. Hell, I would have liked some sense of real character development or back story (all we know is that the guy was picked on as a kid). The movie runs the better part of two hours and it feels like its six. If they weren't going to tell us anything they could have at least picked up the pace so it seemed like it was moving too fast. No instead we get the hero on a boat. The hero in a bus, the hero walking, the hero looking disturbed.Hero with his girl. It really annoyed me since I think this could have been a good film if they had simply done something or had someone actually say something meaningful other than give instructions to ""get this guy"".<br /><br />4 out of 10. Its about four hours (all my attempts to see this) I'll never get back. Only for those who want to see a brooding Russian action film with very little action"
tt0819765,"As it is often the case, the impressive and explosive trailers of Asian films add up to nothing more than lackluster stories. Similar to Unleashed (which was great,) Dog Bite Dog tells a story where men are raised as ferocious savage dogs that carry out their master's bidding. The main characters, an emotionally undeveloped, amoral killer who is matched against an equally unstable police officer, are far from the common heroes and villains we often see. In fact, by the end, you lose track of who you're supposed to empathize with, failing to feel even the slightest emotion for either of the men  whether that was the failure of the director or perhaps the underlining message he was trying to tell is up to you to decide.<br /><br />Although the beginning of the film was filled with intrigue and unpredictability, by the half-way point it slopped down to a humdrum story of survival and revenge. The suspense which was evident at first soon disappeared because of a grossly mismatched music score which brought down the potentially effective story telling. And in the end, you were left feeling that all that detailed background information and introspection of the main characters was somehow very unnecessary.<br /><br />On the plus side, the transition in story from point a to point b was quite atypical compared to US movies  so those who aren't familiar with Asian films and are tired of Hollywood's predictability should check it out.<br /><br />The white balance seemed off throughout most of the film. It was like looking into a picture shot on fluorescent when it was supposed to be set on tungsten. Maybe I'm the only one, but it strained my eyes.<br /><br />The movie also enjoyed playing tricks on you  an interesting build-up gave me hope for the slow moving story until it was diverted to a low budget, low speed chase scene. And just when you think you were going to get an unanswered indie ending with a mix of Shakespearean tragedy, you realize that it's not an ending at all, but rather a transition into a wacky country-music montage about peace and serenity.<br /><br />Throw in some grisly from-behind choke scenes, a moment of redemption unexpectedly brought back into savagery and back again the other way, Asians' fascination with bodily fluids and a horrible music score that didn't match the film, and you get the average bland Asian thriller.<br /><br />I just don't get why every fight scene was overlaid with clips of roaring lions I thought they were supposed to symbolize dogs? Ultimately, in the end, we are reminded about a true killer that still lurks amongst us  tetanus.<br /><br />4/10"
tt0839995,"So...we get so see added footage of Brando...interesting but not exactly Oscar worthy stuff. Susannah York was hardly a slouch. New scene where Lois finds out Clark is Superman is slightly unbelievable in that he doesn't notice that there are blanks coming out of the gun instead of real bullets. Real bullets would have penetrated his clothes and then bounced off him onto the floor but forget that...let's listen to Donner make fun of Lester's version that made more logical sense. The president talks of the Zod ""defacing"" the Washington monument when it was originally Mount Rushmore. Tweaking that scene made that line quite absurd. Superman's ""freedom of the press"" line sounded silly compared to ""..Care to step outside"" which was delivered better and had a fitting connection to Clark's earlier scene in the truck stop. Then there is the ending with the ""turn back the world to go back in time"" effect. It turned back everything in the whole movie and made you wonder where exactly the rocket aimed for Hackensack, N.J. ever went since it doesn't free Zod and company any more."
tt0995752,"I just saw the movie in theater. The movie has very few good points to talk about. Kareena's beauty and a couple of songs may be. Thats it. The movie is a complete disappointment in all areas. Anyone associated with the movie will be disappointed, even Mumbai Indians too (just now Chennai has made it to semi-final). <br /><br />But the worst I feel about the movie is the action scenes. Now days Bollywood is trying to copy action scenes from Hollywood. But they forget that Hollywood directors takes a lot effect to make it look like real. But unfortunately Bollywood directors do not have that much of time. They spend their time on songs and publicity of the movie. Now such too stupid action scenes may work in South as the audience just pay to watch their favorite actor killing bunch of people. But in Bollywood this is certainly not going to work. All the action scenes I wish I could have forwarded. At the end even some Chinese people appear from nowhere to beat Akshay Kumar. This is height of stupidity. Audience is not paying to watch such stupidity. I think Bollywood now should forget about the action movies. They cant make it. The last good action I have seen was from ""Ghatak"" and ""Khiladiyon ka Khialdi"". The current scene in Bollywood is really sad for action movie fans like me. Does these people see their movie after completion? Can't they figure out that the slow motion action (which is done using ropes) is too unrealistic and childish? Better not to have action scenes if you cant handle it. I just want to go back to Amitabh's era where movie like Zanjeer and Deewar were having thrilling action scenes. The sound effect was not very effective in those days, but visually it is much better than current era scenes. <br /><br />This movie now should open the eyes of the Bollywood movie directors. Please don't make any more action movies, until you acquire the art of making it realistic."
tt0001032,"Early film directed by D.W. Griffith; it features a gloriously happy King (Arthur V. Johnson) and his Queen (Marion Leonard) - but, wait! When the King leaves the scene, his Queen makes music with the palace's Minstrel (Henry B. Walthall). When the King discovers the lovers, he decides to enact a horrific Edgar Allen Poe-type revenge. It's difficult to believe the lovers can't hear those plotting against them; although the actors are trying to look alternately noisy (the lovers) and quiet (the cement mixers). The sets make ""The Sealed Room"" look very staged. The performances are okay, and the story is easy to follow. <br /><br />*** The Sealed Room (9/2/09) D.W. Griffith ~ Arthur V. Johnson, Henry B. Walthall, Marion Leonard"
tt0024320,"Oh, brother. The only reason this very irritating film avoids getting the total ""bomb"" from me is because it's at least historically noteworthy as the first Three Stooges film (when they weren't yet on their own and were still saddled with that painfully unfunny Ted Healy). But even as a longtime Stooges fan I'd have to say that young Moe, Larry and Curly are badly used here as three zany assistant janitors to Mr. Healy's taller boss janitor. They're not featured steadily through the movie and their silly on-and-off-again stints paint them more like zany overactive cartoon characters trying too hard to be amusing.<br /><br />Most of this toothache deals with Jack Pearl seeking in vain to get some chuckles from the audience himself as a man who impersonates Baron Munchausen (here's a good example of the level of humor: ""I object!"" ""On what grounds?"" ""Coffee grounds!""). His sidekick is none other than a young Jimmy Durante, but even the schnoz himself is a bore."
tt0035777,"I can understand after watching this again for the first time in many years how it is considered one of the worst Laurel & Hardy's. For me, it isn't as close to as bad as ""Air Raid Wardens"" and ""The Bullfighters"", but there are some definite huge flaws in it. The film is set up to show Laurel and Hardy as the owners and instructors of the dance studio. Hardy is funny as the prancing lead of a ""London Bridge"" dance, surrounded by 20th Century Fox starlets, while in the next room, Laurel teaches the beginners ballet while wearing a ballerina outfit. A clumsy carpenter spills glue on the floor, leading to a predicable gag where Hardy ends up the looser. Then, in come the racketeers, now selling insurance covering up their protection racket. One of them is a very young and handsome Robert Mitchum. But no sooner do they bully the boys into buying insurance, they are arrested.<br /><br />This is the end of the gangsters and the last time we see the dance studio. The rest of the film is devoted to Laurel and Hardy's support of wealthy patron Trudy Marshall and her inventor boyfriend, Robert Bailey. They first try to help them hide their relationship from her disapproving parents (Matt Briggs and Margaret Dumont) and hopeful suitor Allan Lane, whom we can tell right off is a no-good swine. This leads to Briggs' hidden bar being revealed to tea-totaling Dumont, and a gag where a rug is literally pulled out from the wealthy patriarch which crashes his bed into a pond below. When Bailey uses the boys to help display his ray gun, pandemonium ensues. The dead-pan butler announces to Case and Dumont that their house is on fire.<br /><br />Later, Hardy wants to use the insurance policy to gain money to pay their dance studio rent and hopes to get Laurel to break a leg to do so. There is no reference to the fact that the insurance salesmen were gangsters and that the policy would probably be invalid. (Even if they were to have become legitimate insurance salesman, after being arrested, their licenses would have been revoked). Laurel ends up getting off a bus which had been abandoned by the driver over a supposedly rabid dog (only a frosting covered, cake devouring Toto look-alike, or possibly the actual pooch), causing Oliver to end up on a huge beach roller-coaster that somehow the bus has ended up on, perfectly fitting its wheels onto the tracks. Roller-coaster gags can be exciting, as evidenced in ""Abbott and Costello Go to Hollywood"", and this one is amusing but anticlimactic.<br /><br />As the story wraps up, all of these gags seem to have no point, giving the impression that this was simply a series of one-reelers put together to make a full-length feature, hopefully part of a double bill. L&H, as I've mentioned in other reviews of their later films, had lost much of their luster after leaving Hal Roach's employ, but surprisingly here, they do not come off as old and tired looking as they had in films made in the same year. Had the gags not been as amusing, as was the case with some of their other films, this surely would have ranked a ""2"" as opposed to a ""3""."
tt0042893,"Frank Capra's creativity must have been just about spent by the time he made this film. While it has a few charming moments, and many wonderful performers, Capra's outright recycling of not just the script but considerable footage from his first version of this story, Broadway Bill (1934), is downright shoddy. It is understandable that he would re-use footage from the climactic horse race, which is thrilling. But he uses entire dialogue scenes with minor actors, then brings back those actors and apparently expects us not to notice, for example, that Ward Bond is 14 years older! Unless you want to see one of the last appearances of Oliver Hardy, skip this one and watch Broadway Bill instead."
tt0049616,"The soul of an ancient mummy is transferred to one of his followers so that he might punish everyone involved in the desecration of his tomb. The soul transference makes the young man age at a tremendous pace until he himself resembles a mummy. One by one, the blood is drained from those involved in the dig.<br /><br />To be as brief as possible, Pharaoh's Curse is quite the lackluster affair. While the movie does present a few good, original ideas (blood sucking mummy's, soul transference, interesting make-up effects, the arm ripping scene, etc.) and a few atmospheric moments, the direction and pace are the very definition of plodding. To make matters even worse, the first 15 of the film's relatively short 66 minute runtime consist of nothing much more than padding. I usually go for these slow moving mummy movies, but Pharaoh's Curse tests even my patients. The cast helps very little. With only one exception (Ziva Rodann is the lone bright spot  wish the movie could have focused more on her mysterious character), the cast is as dull as the screenplay. Finally, I don't know whose idea it was to put the mummy-looking servant in what appears to be pajamas, but it's a laughable, ridiculous look for a creature that supposed to instill fear in the audience.<br /><br />Despite my mostly negative comments on the Pharaoh's Curse, I'm going to rate it a 4/10. Not a good rating to be sure, but generous given all the problems I have with the movie."
tt0051398,"If I had realized John Wayne was in this movie, I would not have watched it. It's demeaning to the Japanese, unfortunate for Hollywood and embarrassing to any thinking person. But then, most John Wayne movies are like that. Hollywood in the fifties still believed that everybody in the world loved Americans when the truth was (and still is) somewhat different. The movie deals with the nineteenth century isolationism of Japan. Maybe it's Hollywood that should be isolated.To put it as succinctly as possible, this film is appalling jingoistic claptrap.(Sort of a Madama Butterfly with bad music.)"
tt0062452,"Robert Colomb has two full-time jobs. He's known throughout the world as a globetrotting TV reporter. Less well-known but equally effortful are his exploits as a full-time philanderer.<br /><br />I saw `Vivre pour Vivre' dubbed in English with the title 'Live for Life.' Some life! Robert seems to always have at least three women in his life: one mistress on her way out, one on her way in, and the cheated wife at home. It helps that Robert is a glib liar. Among his most useful lies are `I'll call you tomorrow' and `My work took longer than planned.' He spends a lot of time and money on planes, trains and hotel rooms for his succession of liaisons. You wonder when this guy will get caught with his pants down.<br /><br />Some may find his life exciting, but I thought it to be tedious. His companions, including his wife, Catherine, are all attractive and desirable women. But his lifestyle is so hectic and he is so deceitful, you wonder if he's enjoying all this.<br /><br />Adding to the tedium is considerable footage that doesn't further the plot. There are extended sections with no dialogue or French-only dialogue. We see documentaries of wars, torture, and troop training interspersed with the live action. When Robert's flight returns from Africa, we wait and wait for the plane to land and taxi to the airport terminal.<br /><br />Annie Girardot is the standout performer in this film. Hers was the most interesting character and she played it to perfection. It was also nice to see Candice Bergen at the beginning of her career. I can't find fault with Yves Montand's performance of what was basically an amoral bum.<br /><br />I enjoyed some of Claude Lelouch's novel techniques. In a hotel room scene, the camera pans around the room as Robert and his mistress argue. We catch sight of them briefly during each pass around the room. In another scene set on a sleeping car of a train, Robert is lying on the upper bunk while his wife is on the lower. Robert is giving his wife some important but distressing news, but we hear only parts of it because of the clatter of the train. I sensed that his wife was also unable to absorb every word due to the shocking nature of the news. I also liked the exciting safari scenes in Africa. The cinematography of those scenes and of those in Amsterdam was superb.<br /><br />I reviewed this movie as part of a project at the Library of Congress. I've named the project FIFTY: 50 Notable Films Forgotten Within 50 Years. As best I can determine, this film, like the other forty-nine I've identified, has not been on video, telecast, or distributed in the U.S. since its original release. In my opinion, it is worthy of being made available again.<br /><br />"
tt0066845,"This is one of the most boring horror films I have ever seen, as it's absolutely god awful, John Carradine has very limited screen time. All the characters are boring, and the story is terrible, plus I could see the two twists at the end coming miles away!. The great setting and the creepy house definitely would have helped if it wasn't so damn boring, and there isn't one character to root for either, plus I hope it makes it's way to the bottom 100, because it deserves to be there in my opinion. When John Carradine finally shows up at the end, it's a pretty good scene but it's already way too late, and the only other screen time he had was in flashbacks, plus the only really gory scene in the movie is when a character gets his face messed up by Bee's, as it was rather gory. I got this in a DVD Horror set called Back From The Grave and everyone really overacts in my opinion, plus it's lucky this was included in a set I bought otherwise I would have chucked this out the window!. This is one of the most boring Horror films I have ever seen, as It's absolutely god awful, John Carradine has very limited screen time, and I say avoid it like the plague!, you don't want to go through the torture. The Direction is absolutely terrible!. Carl Monson does an absolutely terrible! job here, making every thing look cheap, wasting his potential on making creepy atmosphere and just keeping the film at an incredibly dull pace. The Acting is just as bad. John Carradine is good in his scene, but other then that he's hardly in the film other then flashback scenes. (Carradine Ruled!!). Merry Anders overacts here terribly as Laura, as she didn't convince me at all. Ivy Bethune is OK, and somewhat creepy, but also overacted, she did have a creepy smile at the end though. Rest of the cast, I didn't pay enough attention too, as I had a lot of trouble getting through it, but they were all really bad. Overall please avoid this,It's not worth the agony!. BOMB out of 5"
tt0067870,"There are some really terrific ideas in this violent movie that, if executed clearly, could have elevated it from Spaghetti-western blandness into something special. Unfortunately, A TOWN CALLED HELL is one of the worst edited movies imaginable! Scenes start and end abruptly, characters leave for long stretches, the performances (and accents) of the actors are pretty inconsistent, etc.<br /><br />Robert Shaw is a Mexican(!) revolutionary who, after taking part in wiping out a village, stays on to become a priest(!)...ten years later the village is being run by ""mayor"" Telly Salavas. Stella Stevens arrives looking for revenge on the man who killed her husband. Colonel Martin Landau arrives looking for Shaw. They all yell at each other A LOT and they all shoot each other A LOT. Fernando Rey is in it too (as a blind man). The performances aren't bad, but they are mightily uneven. Savalas has an accent sometimes as does Landau (who is really grating here). Shaw and Rey prove that they are incapable of really embarrassing themselves and Stevens looks pretty foxy (if a bit out of place amongst the sweaty filth)."
tt0069024,"I won't add to the plot reviews, it's not very good.<br /><br />Very improbable orphanage on Bala.<br /><br />Cushing and Lee at their height.<br /><br />Some nice scenery.<br /><br />Good for face spotting, and I quote, ""look at the mouth, that is Cassie from Fools and Horses"".<br /><br />Otherwise, a poor example of the British film industry.<br /><br />Fulton MacKay was far better in Fraggle Rock, Keith Barron was better in anything else and Diana Dors did what she did best.<br /><br />Redeeming feature? It was free to watch on the Horror channel prior to its going over to subscription. I won't be subscribing on this effort."
tt0071247,"BRIEF ENCOUNTER is a ghastly and pointless remake of the 1945 David Lean classic, which was based on Noel Coward's play ""Still Life"". A doctor removes a particle of grit from a woman's eye at a railway station, he is in a miserable relationship, she is happily married social worker of Italian ancestry. They meet by accident on another occasion, form an instant attraction and arrange to meet each other every Wednesday. The pair fall in love, but after spending a few afternoons together they realise that they have no realistic chance of happiness and agree to part. Coward's original one-act play concerned two ordinary people who fall in love. Sophia Loren and Richard Burton, two Super Stars and veterans of Hollywood Epics, are nobody's idea of 'ordinary people'. Loren in particular is miscast - Sophia Loren in full make-up, looking like a million dollars, working as a part-time voluntary social worker at a Citizen Advice Bureau just doesn't ring true. Burton, looking haggard, with dyed hair, too much make-up and wearing platform shoes, doesn't come across as your average General Practitioner. That said, you can't really blame them for having an affair after seeing their spouses. Burton is married to a literary critic who spends her evenings penning poisonous reviews and who treats her husband with total contempt. Loren's husband, Jack Hedley, potters around the house all day and is terminally boring: the most exciting thing he has ever done is nearly have an affair six years previous. Their final scene together will induce nausea, (""You've been a long, long way away"", etc.). That great British jobbing actor, John LeMesurier, has a three minute cameo as Burton's friend, and appears to be slightly inebriated, speaking his lines in a barely audible voice. It's a sad and forgettable performance in a dismal, awful rehash of a cinema classic. Avoid at all costs."
tt0072130,"""The Second Coming Of Suzanne"" is yet another one of those surrealistic films that tries to come across as extremely sophisticated, yet all it does is put the viewer to sleep. Like other movies of this type, there is limited dialogue. Everyone is much more interested in the visual aesthetic of the shot. However, the cinematography stinks so there is nothing at all to keep your attention.<br /><br />The video box states that this film is ""one of the most exciting visual adventures ever seen on film."" Yeah...sure. It's right up there with watching such stimulating events as a bucket of ice melting or a turtle walking for a mile. 1/10"
tt0072419,"I remember watching this on prime time when I was about 7 years old. I was a huge comic book reader at the time, and anything relating to superheroes was anticipated heavily. The end result, however, was underwhelming.<br /><br />I was aware of the ""Emma Peel"" Diana Prince stories, as they had only recently come to an end and Diana was returned to her Amazonian form. However, there was so little action that I was bored throughout most of the movie. The final costume was an interesting idea, but looked more like a cheerleader than a superhero.<br /><br />I saw the movie again in my late teen years. It hadn't improved much. Cathy Lee Crosby was more familiar, thanks to That's Incredible, but her acting was no better. The script had a few good ideas, like the rogue Amazon, and a decent villain in Ricardo Montalban, but it just didn't come together and was still boring.<br /><br />I think they should have built the back story better, and built the show into a more epic climax. It was too much like a bland spy film, crossed with a superhero story written by someone who had never seen a comic book. The Amazon elements were intriguing, but needed to be expanded.<br /><br />The film did succeed in forcing producers to go back to the drawing board and come up with something more faithful, if a bit too camp and low budget. The budget was also pretty low here, and superheroes don't come cheap.<br /><br />It would be nice to have the movie available on DVD, if only as a comparison and historical document. Even Superman 4 is available, and it has nothing over this film (except Chris Reeve and Gene Hackman). It's worth seeing for curiosity sake and for a bit of inspiration and caution for future versions."
tt0075950,"Gene Hackman gets himself busted out of prison by a nameless government agency who want him for an assassination. It's a given of course that Hackman has the proficient skills for the job.<br /><br />Nobody tells him anything though, he's given as the audience is given bits and pieces of information. That's supposed to be suspenseful, instead it's annoying and boring. <br /><br />Hackman goes through with the mission, but the getaway is messed up and the guy at the top of this mysterious entity orders everybody dead to cover it up. So everyone in the cast dies and at the end you don't really care.<br /><br />One of the other reviewers pointed out that the film was originally twice as long, almost three hours and got chopped down quite a bit. Maybe something really was lost in the translation, but I tend to think it was a mercy act on the audience.<br /><br />A very talented cast that had people like Richard Widmark, Candice Bergen, Mickey Rooney, Eli Wallach, and Edward Albert is so thoroughly wasted here it's a crime. <br /><br />And we never do find out just what federal agency was doing all this, the FBI, the CIA, the DEA or even the IRS."
tt0077713,"I've seen the Gator Bait films, and this is almost exactly the same thing as those. A woman is sexually assaulted by a group of degenerate men and systematically exacts her vicious revenge on each of them. The thing that sets this movie apart from those ones (although not very far) is that the sexual content is not glorified. There is full frontal nudity many times throughout the film, but not for a second is it ever sexy. Some of the rape scenes might seem a little extensive, but that's only because the movie is trying to strengthen the audience's need to see this woman seek revenge.<br /><br />This is a weak film, it has no other way to maintain interest other than manipulating our natural desire to see this woman get revenge on her attackers. I Spit On Your Grave is not the kind of movie that you expect to deliver a serious moral, but I was glad to see that, since it contained a significant amount of violence inflicted upon the female lead, it was not meant to pass off as a T&A film.<br /><br />B-movies are notorious for being driven by nudity and out of control adolescent sexuality, and while I Spit On You Grave is unmistakably a B-movie and contains more than its share of nudity, the nudity does not drive the plot. On the other hand, the only thing that drives the plot is an empty necessity for revenge against a group of rapists. These men are evolutionary drop-outs just like they were in the Gator Bait films, and the biggest challenge for the writers seems to have been to come up with new and exciting ways to kill them, but the reason the film can never be anything more than a meaningless B-movie is because it does not deliver a message of any kind, but instead it simply satisfies the audience's desire to see a bunch of rapists get exactly what they deserve. <br /><br />The one problem that this leaves is that we have to sit through the sexual attacks. Oddly, the first half of the film is the part that contains the most nudity (although not by much), but it is by far the most painful to watch. We are even let down a little as we watch the woman obtain revenge since a couple of the deaths were so elaborate that they were obviously impossible (it seems like pure luck that the guy in the lake at the end felt such an overwhelming desire to hug the motor on the boat and press his genitalia against the propeller, staying that way while the woman yells some final words at him and pulls the cord), but again, this movie satisfies only the desire for revenge that the first half filled us with.<br /><br />(spoilers) You know that this is all the movie means to do, since it literally ends the minute the last guy is killed. The woman does not live happily ever after, she doesn't write her book, she doesn't leave and never return to that nightmare place, she just gets in the boat and motors around the lake while the movie simply stops in its tracks. But hey, what more did you expect?<br /><br />Oh, and did you read the tagline? If you decide to waste your time watching this, try and find any man getting broken or burned. I was really looking forward to those"
tt0078176,"For my first taste of Shakespeare on stage, I cannot believe what these people did to a perfectly good play. <br /><br />-Let's start off with the good bit, shall we?-<br /><br />Alan Rickman is alright, although some of his dialog could have been delivered with more feeling. The rest of the actors needed to pull it together. <br /><br />Romeo, Romeo, whyfore art thou not dead yet, Romeo? The actor, while not only completely wooden and deadpan, could not read his lines with any gusto at all. He was completely out of focus, had difficulty even looking Juliet in the face, and absolutely NO grace with the lines that he was given. Whoever cast him deserves to be punished. Juliet is almost passable, but she gives no depth to her character,and seems to be completely out of touch with the play. Mercutio was incredibly creepy and completely out of character for the entirety of his dialog. Benvolio was unfeeling and mercilessly choppy with his lines. <br /><br />I was forced to endure this half-baked production of Romeo and Juliet. The acting was stilted and the costumes were nothing short of distracting. I have seen kindergarten puppet shows with more effort put into them. I only wish that i could give this movie a rating of zero."
tt0082799,"National Lampoon was once a funny magazine. Whether you liked the stoner hippie days of the late sixties or the smug and sassy coke-head days of the seventies (when the comedy was fortified with plenty of naked babes) depends very much on your date of birth, but everyone agrees that by the early eighties, middle age had killed off whichever remaining sparks of anarchic humour that the drugs hadn't, and offerings like this film and the increasingly terrible spin-off records shot further holes in the hull. Outside of a nicely illustrated title sequence, there's absolutely nothing to recommend this singularly depressing stinkbug. If you make it through the baffling opening segment, 'Growing Myself', hoping things will get better, tough luck - they don't. Whoever thought the idea of a woman being brutally raped with a stick of butter was comedy gold deserved to have his head handed back to him on a platter of dog mess. If there's ever a global shortage of guitar picks, the negatives of this rambling, incoherent ragbag of crummy ideas and dire performances may well serve some purpose."
