tconst,review
tt0442722,My children watch the show everyday that its on. Its a great program for younger children. However they need to stop showing re-runs and do some more actual shows and get rid of Rooney's and Deedee's YELLOW TEETH. Moe is the only Doodle bop with clean white pearlie teeth and the children notice these things and ask if the 2 don't ever brush their teeth? Does the show ever make its way to the United States and if so where can we find its schedule at. And one other thing if we might be able to add. Moe you need to stop hiding so much. Sometimes when you pop up out of no where you scare the younger children and whats with the pulling of the rope? What does that signify? other then getting wet all the time. They need to add newer things to their show instead of the same ole same ole. Kids loose interest that way.
tt0462346,"I was bored, around 10pm, so I watched this movie. And I could not stop laughing. Everything was so ridiculous. The way the kids were acting like they were older than 11 just cracked me up. One of the kids had a ring, that supposedly killed people after 3 or so years. It gave me the impression that he wanted to be a gangster.<br /><br />It's pretty hard to take little kids seriously, especially when it has to do with eating worms. They act like everything is such a big deal, like if Billy (the main character) doesn't eat the worms then the world will end.<br /><br />This is a good movie for little kids (excluding the fact that a 5 year old says 'penis'), but not for teens or adults who don't want to waste their time."
tt0485601,"No need to detail what others have written in other reviews - here goes the summary: <br /><br />* Much of the nested animation work is downright gorgeous - the colors are superb - would love to have it done in silk as a necktie<br /><br />* The story and execution is a total snooze - it was quite difficult to stay awake at times<br /><br />If you are a student of the fine arts, medieval calligraphy, early religion and so forth - have at it. This is a FILM for you.<br /><br />If you want an engaging, entertaining MOVIE - look elsewhere - this is a failure as anything other than an artistic statement.<br /><br />Vikings didn't have horns by the way..."
tt0486321,"this is what you would get if you allowed a 10 year old (manic American) to write a story of a moon trip. Absolute garbage with no redeeming qualities Maybe it held some fascination in the 3D dept. but as a narrative and entertaining animation it held nothing to make wasting an hour and a half worth while. Save your time and money and watch BOLT instead<br /><br />Damn. Not enough lines, yet I feel that sums it up... well, I agree with an above review - this is like a cold-war propaganda story. Maybe it would have been more interesting if they had made it about the flies uncovering the hoax of the moon landing, or if the flies had died in the first minute. BTW - why were all the main character flies deformed? - not one had the full compliment of limbs!"
tt0486583,"My Take: A tired formula Christmas comedy. The laughs are tired and the talents behind it seem to be too.<br /><br />I love the holidays as much as the next guy (even if I often have a bad case of the holiday blues), but it seems it's just being a dumping ground for a bunch of Holiday comedies that would be bad movies on any day of the year, but that doesn't make them any less painful during the season. As if we already had enough SANTA CLAUSE movies (three and *gulp* still counting), who wants to see a movie about his brother? In a plot that would be at home with Disney's SANTA CLAUSE franchise (save the occasionally crude humor and Santa's ""Little"" Helper wearing a short skirt), FRED CLAUS is a one-joke premise that goes on for 116 minutes. Sure, Jolly Ol' Saint Nick has a brother, but where does it go from there? <br /><br />It's a shame really. FRED CLAUS is blessed with a cast that could have made it an enjoyable Christmastime comedy that will probably melt away along with the snow, but it would have been so much better than this. Vince Vaughn is your typical snob, but we are led to believe he's really the long lost brother of the never-aging Santa (Paul Giamatti), who invites his good ol' brother to visit. Mrs. Claus (Miranda Richardson) is reluctant, and worse, an efficiency expert (Kevin Spacey) has come to keep a watchful eye on Father Christmas, and his THIS close to being shut down. Hah! And guess who plays Santa's mother! Kathy Bates of course. Elizabeth Banks is Santa's Helper Charlene, John Michael Higgins is one of the elves, and Rachel Wiesz plays Fred's girlfriend! SI don't know if I'd praise the casting or to bash it. Here we have some familiar faces to add a touch of quality, but they're given way too little to work with.<br /><br />As for humor, the best that FRED CLAUS could possibly come up with is Santa's brother being his exact opposite and some joke about a DJ elf. I have to admit I had a few giggles involving Fred attending a group counseling for celebrity brothers (where he is joined by Stephen Baldwin, Roger Clinton and Frank Stallone), but the giggles begin and end there. Worse still, the movie even succumbs into sentimentality that's supposed to make us ""feel good"" and teach us a lesson about ""what Christmas really means"". Apparently, what Christmas means to Hollywood is getting as much of our leftover Christmas shopping money as they can.<br /><br />Rating: ** out of 5."
tt0785025,"I've seen all four of the movies in this series. Each one strays further and further from the books. This is the worst one yet. My problem is that it does not follow the book it is titled after in any way! The directors and producers should have named it any thing other than ""Love's Abiding Joy."" The only thing about this movie that remotely resembles the book are the names of some of the characters (Willie, Missie, Henry, Clark, Scottie and Cookie). The names/ages/genders of the children are wrong. The entire story line is no where in the book.<br /><br />I find it a great disservice to Janette Oke, her books and her fans to produce a movie under her title that is not correct in any way. The music is too loud. The actors are not convincing - they lack emotions.<br /><br />If you want a good family movie, this might do. It is clean. Don't watch it, though, if you are hoping for a condensed version of the book. I hope that this will be the last movie from this series, but I doubt it. If there are more movies made, I wish Michael Landon, Jr and others would stick closer to the original plot and story lines. The books are excellent and, if closely followed, would make excellent movies!"
tt0834951,This film is self indulgent rubbish. Watch this film if you merely want to hear spoken Gaelic or enjoy the pleasant soundtrack. Watch for any other reason and you will be disappointed. It should be charming but isn't - it's just irritating. The characters are difficult to care about and the acting is poor. The stories within the film are also charmless and sinister. I was expecting a heartwarming family film but this also held no appeal to my fourteen year old daughter. It is rarely that I cannot see a film through to its conclusion but this one got the better of both of us.<br /><br />Although the film is set in current times it has the look and feel of a cheap East European film made during the Cold War. There isn't even enough in the way of beautiful Scottish scenery and cinematography to redeem it. A real shame because as a film this is an embarrassment to Scotland.
tt0021873,"Warner Bros. made many potboilers in the 1930s and most of them are fast paced, economical and very entertaining. I really love how the studio exploited the less glamorous elements of our daily life. This is one of Warner's few hard-edged melodramas that simply doesn't work. Edward G. Robinson plays a ruthless editor of newspaper who resurrects the 20-year old story of a murderess with tragic consequences. Robinson gives a lively performance but he is surrounded by actors that don't cut the mustard. H.B. Warner, Aline MacMahon and Boris Karloff are good, but the bad acting of Frances Starr and Anthony Bushell in the second leads really hurts the movie. Starr is particularly bad during her big dramatic scene near the end of the movie. In addition, the moralistic tone of the film seems ridiculous in the context of pre-code Hollywood. LeRoy's direction is full of innovative visual touches but he cannot overcome the bad acting and the unintentionally funny situations. Sol Polito's camera work is strong. Somehow, this piece of dreck got an Oscar nomination for Best Picture (in a year that gave us ""M,"" ""Dracula"" and ""Frankenstein"")."
tt0024078,"This film breeches the fine line between satire and silliness. While a bridge system that has no rules may promote marital harmony, it certainly can't promote winning bridge, so the satire didn't work for me. But there were some items I found enjoyable anyway, especially with the big bridge match between Paul Lukas and Ferdinand Gottschalk near the end of the film. It is treated like very much like a championship boxing match. Not only is the arena for the contest roped off in a square area like a boxing ring, there is a referee hovering between the contestants, and radio broadcaster Roscoe Karns delivers nonstop chatter on the happenings. At one point he even enumerates ""One... Two... Three... Four..."" as though a bid of four diamonds was a knockdown event. And people were glued to their radios for it all, a common event for championship boxing matches. That spoof worked very well indeed.<br /><br />Unfortunately, few of the actors provide the comedy needed to sustain the intended satire. Paul Lukas doesn't have much of a flair for comedy and is miscast; lovely Loretta Young and the usual comic Frank McHugh weren't given good enough lines; Glenda Farrell has a nice comic turn as a forgetful blonde at the start of the film, but she practically disappears thereafter. What a waste of talent!"
tt0028174,"Revolt of the Zombies is BAD. There is nothing remotely entertaining about the movie. It is dull, lifeless, poorly acted, and poorly scripted. I've often complained that the original Dracula is a little slow for my taste, well this movie makes Dracula look like a roller coaster ride. The 65 minute running time seemed like 165 minutes.<br /><br />The story: An expedition is sent to Cambodia to find the secrets of mind control through ""zombification"". One man finds the secret and uses it to make the woman he loves marry him. Once this happens, he releases the zombies under his control to horrific consequences. That's it. That's the whole story.<br /><br />For most of the movie, I was trying to figure out where I had seen the male lead. He looked so familiar. I had plenty of time to think this over. Nothing was happening in the movie. Just before the ""zombies revolted"", it hit me. It was Dean Jagger. I had seen him recently as the General in White Christmas. This is how I ""entertained"" myself throughout most of the movie.<br /><br />I'm just glad I didn't buy the DVD for this movie. King of the Zombies is on the other side and it's a masterpiece of film making compared with this movie. For what it's worth, I'll give it a 2/10. (I won't go to 1/10 because, believe it or not, I've seen worse.)"
tt0040331,"Maximally manipulative Anabel Sims (Betsy Drake) sets out to trap her ideal man, aided by her co-worker, Julie. Esteemed pediatrician Madison Brown (Cary Grant) goes from bemused to betrothed in the space of 90 minutes on film, but to the viewer it's all eternity. Can a movie receive less than one star? This one is a prime candidate."
tt0043027,"Very low-budget police procedural film about homicide detectives trying to solve the murder of a woman whose body turns up in a stolen car in Central Park, and their only clue is a tattoo on her arm. Although released by RKO, this has the look of an independent production that was picked up by the studio for distribution. The cast and crew, with a few exceptions--among them a young and uncredited Jack Lord, director Edward Montagne and cameraman William Steiner--are comprised of complete unknowns, and it shows. The performances are universally sub-par and wouldn't pass muster in a high school training film, the direction is stodgy and choppy and, as mentioned previously, there's no chemistry whatsoever between the lead actors. However, despite the film's many shortcomings, it does have a few good points. The location shooting in New York City, and the film's ultra-low budget, gives it a gritty authenticity much like that of the far superior ""The Naked City"", a shootout in a dark basement is decently handled, and some of the investigating procedures are clever. Otherwise, it's not much to write home about. It is worth a look, however, for a glimpse at the seamier sections of New York City in the early 1950s, and old-car buffs will be ecstatic to see the legions of '30s and '40s cars in the streets.<br /><br />."
tt0064645,"As good an advert for republicanism as you're ever likely to see,""Mayerling""is an everyday story of royal folk in late nineteenth century Austria.Set during one of Europe's seemingly incessant internal turmoils it concerns itself with the Emperor Franz Joseph (Mr James Mason),his rebellious son,the Crown Prince Rudolf (Mr Omar Sharif)the Empress(Miss Ava Gardner) and various mistresses,secret policemen,spies,extravagantly-uniformed popinjays,gypsies,dancers,wives, soldiers,swans,horses and the bizarre inbred web of European royalty at the time of Franz Joseph's Austro-Hungarian Empire. Filmed in what the old movie posters used to call ""A Riot of Color"" it resembles nothing more than an expensively-dressed but intellectually-challenged production of ""The Student Prince"" .Mr James Mason,wearing a very natty little white number,utilises his all-purpose mittel-European accent whenever he remembers.I am a great admirer of his and I sincerely hope the remuneration was comensurate with the distaste he clearly felt for the character he was playing. Mr Omar Sharif,who built a career largely founded on looking directly at the camera with his big brown eyes and looking soulful,gives a stupefyingly monotonous performance as his son the Crown Prince.He is utterly unconvincing as a man who -in the movie at least-cut a swathe through the distaff side of the Austrian aristocracy.With his well-buttered locks firmly in place he preens and poses in ever more unlikely uniforms.As a rebel he talks the talk but conspicuously fails to walk the walk,leaving a bottom button undone on one of his tunics is about as far as his defiance goes.Unhappily married,he falls in love with a commoner.""Forbidden Love"" is one of the movie's come-ons.As she is played by the most uncommon Miss Catherine Deneuve he is scarcely pushing the envelope there.Miss Deneuve has a profile to die for and we see rather a lot of it,particularly in the sequence set at the ballet. Now I love ballet as much as the next man,but this sequence does seem to go on for an excessive amount of time,a more cynical critic might consider it to be ""padding"". Rudolf's mother,the Empress is played by Miss Ava Gardner.She gives the part some good old American oooomph,making her a bit like ""Auntie Mame"",but it's done with undeniable style.Rudolf is certainly very fond of his mother - I'll put it no more strongly than that. The only performance worth watching is that of Mr James Robertson Justice as Sir Lancelot Spratt - sorry,Edward,Prince of Wales.He is so wonderfully unconcerned about everything going on around him it's a joy to behold.I waited vainly for him to ask Rudolf the immortal question ""What's the bleeding time?"". I am not qualified to dispute ""Mayerling"" 's historical accuracy,but,in my opinion,everything else about it is risible. It is a Ruritanian Opera Buffa without the tunes to send you home from the theatre whistling."
tt0066115,"Anyone who knows me even remotely can tell you that I love bad movies almost as much as I love great ones, and I can honestly say that I have finally seen one of the all-time legendary bad movies: the almost indescribable mess that is MYRA BRECKINRIDGE. An adaptation of Gore Vidal's best-selling book (he later disowned this film version), the star-studded MYRA BRECKINRIDGE is truly a movie so bad that it remains bizarrely entertaining from beginning to end. The X-rated movie about sex change operations and Hollywood was an absolute catastrophe at the box office and was literally booed off the screen by both critics and audiences at the time of it's release. Not surprisingly, the film went on to gain a near-legendary cult status among lovers of bad cinema, and I was actually quite excited to finally see for the first time.<br /><br />Director Michael Sarne (who only had two other previous directing credits to his name at the time), took a lot of flack for the finished film, and, in honesty, it really does not look like he had a clue about what he was trying to achieve. The film is often incoherent, with entire sequences edited together in such a half-hazzard manner that many scenes become nearly incomprehensible. Also irritating is the gimmick of using archival footage from the Fox film vaults and splicing it into the picture at regular intervals. This means that there is archival footage of past film stars such as Judy Garland and Shirley Temple laced into newly-film scenes of often lewd sexual acts, and the process just doesn't work as intended (this also caused a minor uproar, as actors such as Temple and Loretta Young sued the studio for using their image without permission).<br /><br />Perhaps Sarne is not the only one to blame, however, as the film's screenplay and casting will also make many viewers shake their heads in disbelief. For instance, this film will ask you to believe that the scrawny film critic Rex Reed (in his first and last major film role) could have a sex change operation and emerge as the gorgeous sex goddess Raquel Welch?! The film becomes further hard to follow when Welch as Myra attempts to take over a film school from her sleazy uncle (played by legendary film director John Huston), seduce a nubile female film student (Farrah Fawcett), and teach the school's resident bad boy (Roger Herren) a lesson by raping him with a strap-on dildo. Did everyone follow that? <br /><br />And it gets even better (or worse, depending upon your perspective)! I have yet to mention the film's top-billed star: the legendary screen sex symbol of the nineteen-thirties, Mae West! Ms. West was 77 year old when she appeared in this film (she had been retired for 26 years), and apparently she still considered herself to be a formidable sex symbol as she plays an upscale talent agent who has hunky men (including a young Tom Selleck) throwing themselves at her. As if this weren't bad enough, the tone-deaf West actually performs two newly-written songs about halfway through the film, and I think that I might have endured permanent brain damage from listening to them! <br /><br />Naturally, none of this even closely resembles anything that any person of reasonable taste would describe as ""good,"" but I would give MYRA BRECKINRIDGE a 4 out of 10 because it was always morbidly entertaining even when I had no idea what in the hell was supposed to be going on. Also, most of the cast tries really hard. Raquel, in particular, appears so hell-bent in turning her poorly-written part into something meaningful that she single-handedly succeeds in making the movie worth watching. If she had only been working with a decent screenplay and capable director then she might have finally received some respect form critics.<br /><br />The rest of the cast is also fine. The endearingly over-the-top John Huston (who really should have been directing the picture) has some funny moments, Rex Reed isn't bad for a non-actor, and Farrah Fawcett is pleasantly fresh-faced and likable. Roger Herren is also fine, but he never appeared in another movie again after this (I guess he just couldn't live down being the guy who was rapped by Raquel Welch). And as anyone could guess from the description above, Mae West was totally out of her mind when she agreed to do this movie - but that's part of what makes it fun for those of us who love bad cinema."
tt0068173,"A huge hit upon release with Australian audiences, it can still be funny today, but its over-the-top political incorrectness and blunt, unsubtle humour can make it a bit of a cringer. It goes on far too long; some of<br /><br /> the content could have been saved for the sequel, Barry McKenzie Holds His Own, which desperately needed some new stuff anyway. Granted, his ocker Aussie attitude is funny, but also becomes annoying as the film drags on. Some say Crocker's songs are the best bits, and they are certainly original, but ""hilarious""? The Adventures of Barry McKenzie will go down as a landmark in Australian cinema, but we should do everything in our power to make sure that overseas audiences do not see the majority of Australians as Barry McKenzies (or, for that matter, Mick Dundees!). Rating: 5/10"
tt0071627,"- A film crew is shooting a horror movie in an old, supposedly cursed house where over the years, seven people have mysteriously died. One of the crew finds an old book of spells and it looks like it would be perfect to use in some of the ritual scenes in their movie. It is reasoned that the spells in the book are better written than the script they are using. But as the book is read, the graveyard outside suddenly comes to life. Now the cast and crew are faced with real danger .<br /><br />- IMDb lists a running time of 90 minutes. For the first 60 of those minutes, nothing happens. Far too much time is spent on the movie within a movie. Are we supposed to be frightened by the horror movie that they are shooting? We already know that their movie isn't ""real"". These scares just don't work.<br /><br />- There are very few things to enjoy about The House of Seven Corpses. The acting is atrocious. Most of these ""actors"" would have trouble making a elementary school play. The score is terrible. It is very reminiscent of a 70s television series and provides no atmosphere. Speaking of atmosphere, other than a few moments at the end of the movie, there is none to speak of. Character logic is all but non-existent. Even in a movie, you expect characters to behave in a certain way. Here, I don't think I remember one scene where a character didn't choose the most illogical avenue available to them. And finally, there's those first 60 minutes of the movie that I've already mentioned. Can you say BORING? <br /><br />- I haven't rated The House of Seven Corpses any lower because of instances where the movie (probably by accident) actually works. My two favorite are the beginning and ending. The opening title sequence presents the deaths of the seven previous owners and may be the highlight of the movie. And, the ending scenes on the massive staircase as the zombie menaces the film crew are somewhat effective (what a ringing endorsement). Overall though, these moments aren't enough to make this a good movie."
tt0073695,"Sheesh! What a dreadful movie. Dodgy camera work, a script with more corn than Kellogg's, and acting so hammy you could open a pig farm with it. <br /><br />To cap it all, it doesn't know which audience to aim at - we have Cornel Wilde - or is that Corny Wilde? - getting on his soap box about the hazards of smoking any time someone lights a cigarette, dear oh dear, and in another awkward scene we have the baddie, Lobo, forcing his, ahem, if you will, 'male friend' to do a striptease dressed in a bikini. Try explaining that one to the kids...<br /><br />Throw in an overly contrived Treasure Island-cum-Jaws type storyline, and the result is a film so unintentionally funny, it's enjoyable - I shouldn't expect a Special Edition DVD any time soon, though."
tt0077921,"It was pointed out in a now deleted post from another IMDb user that anyone who might see ""The Medusa Touch"" should be warned about a scene that's eerily reminiscent of the Sept. 11, 2001 terrorist attacks in NYC. But I hope anyone reading this will consider this warning. Despite an interesting pedigree (producer Elliott Kastner produced ""Harper"" and ""The Long Goodbye""; co-producer Arnon Milchan co-produced the Oscar-nominated ""L.A. Confidential"" and screenwriter John Briley won an Oscar for ""Gandhi"") and an international cast, I found ""The Medusa Touch"" to be a heavy-handed, unintentional laugh riot. It was a poorly directed, horribly written and acted mess. It tried to capitalize on the 70s telekinetic thrillers genre. The movie fails on many counts. Please consider ""Carrie"" and the underrated ""The Fury"" (both directed by Brian DePalma). They were two entertaining and exciting thrillers that dealt with the same subject matter."
tt0079156,"I really do fail to see the actual surplus value of this movie. It's not bad enough to be hilarious. There's no sleaze or gratuitous nudity (although there was plenty of opportunity). There's no gore. There's no suspense in the first hour of the movie 'cause there's way to much scenes of tourist having a party and natives playing funky tribal music. That last part was actually funny on many occasions: You see these natives hitting congas and 'jembés' and that's indeed what you hear (badly synchronized) on the soundtrack. But they also added this funky bass-line on the soundtrack. So, where was the bass-player? At one point the natives get angry and start killing the tourists. Why all of the sudden? It's supposed to be because the evil white men build this tourist complex, which according to their myth awakened the wrath of the river-alligator-god (I actually missed the explanation for that one). But the natives did help for several months to build the tourist complex, so why the sudden angriness? And how in the hell did they manage to push the helicopter in the water??? It's all silly and pointless. This movie also features the skinniest Afro-American model I've ever seen.<br /><br />At one point our heroic leading couple visits this cave where a weird, crazy old man lives. The only point to that scene is that they make the ""shocking"" discovery that the killer-crocodile is actually an alligator. Crocodile or alligator, what's the difference? It's big, it's made out of plastic and it eats people. All the same to me. The alligator is a rather silly creation. It's very stiff & motionless and doesn't even flap its feet when it swims. The eyes don't even move when they're shot in close-up. I guess they didn't know 'animatronics' back then in Italy during 1979. There's also a lot of pointless inter-cut shots of the local wildlife. I suspect it's stock footage.<br /><br />Like, I said, the first hour was pretty lame and the only reason I didn't switch off the movie was because my cat was asleep on my lap and I didn't want to wake the sweet thing. But the last half hour of the movie did get better. We finally get to see some action when the alligator swims through a horde of panicking people snapping its teeth and munching on them. The most entertaining (and at the same time funny) scene is when Alice and Daniel drive a van over a bridge and it collapses. We're looking at a matchbox-version of the van falling in the river here. Funny. But nicely shot. In fact there are several other nice traveling camera-moves. Surprisingly for this type of flick. I was gonna point out some stupid details concerning the end of the movie, but I don't wanna spoil it completely, in case you do decide to watch this movie. My advice is to stay away from it. If you wanna see a decent alligator movie, then see Lewis Teague's ALLIGATOR. I admit, that one isn't Italian and isn't a JAWS rip-off, but it certainly is more fun. And if you're interested in other movies made by director Sergio Martino, then I strongly recommend the highly entertaining 2019: AFTER THE FALL OF NEW YORK. That one's an over-the-top rip-off of every possible existing post-apocalyptic-future-of-doom-movie. ""Italians"" and ""rip-offs"", two words that go together very well."
tt0080391,"I have only had the luxury of seeing this movie once when I was rather young so much of the movie is blurred in trying to remember it. However, I can say it was not as funny as a movie called killer tomatoes should have been and the most memorable things from this movie are the song and the scene with the elderly couple talking about poor Timmy. Other than that the movie is really just scenes of little tomatoes and big tomatoes rolling around and people acting scared and overacting as people should do in a movie of this type. However, just having a very silly premise and a catchy theme song do not a good comedy make. Granted this movie is supposed to be a B movie, nothing to be taken seriously, however, you should still make jokes that are funny and not try to extend a mildly amusing premise into a full fledged movie. Perhaps a short would have been fine as the trailer showing the elderly couple mentioned above and a man desperately trying to gun down a larger tomato was actually pretty good. The trailer itself looked like a mock trailer, but no they indeed made a full movie, and a rather weak one at that."
tt0087258,"Jimmy Dean could not have been more hammy or absurdly loutish. Hysterical if viewed through the eyes of Mystery Science Theatre 3000, which I rate as a 10. I mean, the sight of this obese, corn-fed hog trouncing around Malta should be enough to send you to the vomitory, if you make it that far into the film. This ugly, hysterical farce should be placed with the likes of ""Booty Call"", ""Pumpkinhead"", ""Swarm"", and ""The Smurfs Go To Bangladesh"". A -gulp- film like this proves that sometimes actors, writers, producers, etc. get behind on their mortgage, or get stoned to the point of insanity. It begs the question ""who was so stupid to finance such a whale?"" But then, had good judgment prevailed and ""Final Justice"" never was, then we wouldn't have the delightful spoof voice-over in ""Mystery Science Theatre 3000""!"
tt0088224,"i didn't enjoy this movie at all.for one,i just found it crude and vulgar,for no reason.i also felt it's misogynistic(against women.)also,the movie really doesn't appear to be about anything,and i didn't find any of the characters likable.really,the there doesn't seem to be any point to it all.maybe i'm missing something,but for me,this movie is pretty much a waste of time,when i could have been doing something more productive and enjoyable.like using my face as a pin cushion.James garner is in this thing,as are C.Thomas Howell and Shirley Jones,and James Cromwell.all are wasted here,and i'm sure this was a low point in each of their respective careers.Jennilee Harrison(from the later years of Three's Company)is also in the movie,and it is nice to see her in a non ditsy role.but other than that,she can't rise above the mediocre script.for me,Tank is a 3/10"
tt0088729,"Pretty awful but watchable and entertaining. It's the same old story (if you've lived through the 80s). Vietnam vets fight together as buddies against injustice back in the States. A-Team meets Death Wish, my favorite!<br /><br />Time goes on, the soldiers go home, and years later a friend is in trouble. No, wait -- in fact, the friend is dead and it is his dad that's in trouble. Our first hero, Joey, is killed by an exceedingly horrifying (super pointy) meat tenderizer as he tries to defend his father's small store from the local ""protection"" gang despite being wheelchair bound from the war. Desperate for help, the father talks to Sarge, the leader of Joey's old unit from Vietnam, when Sarge shows up for the funeral.<br /><br />Well, the squeaky wheel gets the grease, and the old gang saddles up for the city. You can pretty much imagine most of the rest of the movie.<br /><br />The one thing that drove me crazy is that Sarge keeps haranguing his men about planning, and about how they're really good at what they do when they plan ahead. But Joey wouldn't have been put in a wheelchair by a gunshot in Vietnam in the first place if the unit hadn't been messing around! Then when things are going really well in the city as they battle the gangs, they do it again. For no reason at all, they completely bypass their plan and try to nail the gang without everyone being present. Phh!!!! I raise my hands in disgust. Foolishness!<br /><br />There is also a suspicious moment when all present members of the unit make sure to try out the heroin they snatch from the gang to make sure it's real. EVERY single one of them. Hmm....<br /><br />What are you going to do? Keep watching, I guess. The movie isn't too horrible to watch, but it IS a tease. There are all these climactic moments when nothing actually winds up happening. The most dramatic things that happen are those at the beginning of the movie -- the explosives in Vietnam, Joey's death battle, and the gang brutally kicking an innocent teddy bear aside (poor Teddy!).<br /><br />I guess my main beef with this movie is that I feel let down by it. Even the confusing subplots with ""mystery helpers"" and their bizarrely cross-purpose motives wasn't enough to save it at the end. But someday maybe it'll all come right and they'll make a sequel. Ha ha ha ha!!!"
tt0091763,"I'm both amused and disgusted by the people who claim that this movie is so accurate about Vietnam, and WERE NEVER THERE. This movie is about as true about the whole Vietnam war as the Rodney King beating is true about ALL police officers. Yes, bad things do (and did) happen, but in general the people there are just like you and me. They have morals, they are not killing machines, they do not all do drugs. Atrocities were the exception in Vietnam, not the rule. They happened far more infrequently than the ""hype"" would lead you believe. Oliver Stone has a knack for making movies that show the Vietnam war as this brutal bloodbath, but are based as much in reality as Star Wars. If you honestly believe the stereotypes of Vietnam, do yourself a favour and learn the truth. Fact: the Viet Cong and NVA did far worse things to the South Vietnamese than ANY soldier in the US Armed Forces ever did. Fact: the soldiers in World War II treated the enemy far worse in general than the soldiers in Vietnam did, and they were WELCOMED when they came home. The fine Americans who served this country in Vietnam deserve our respect; though the war was badly fought from a political standpoint, no one could have asked for more from our soldiers, and it is a great disservice to assert that this kind of ""mostly true"" fiction is the way things really were there."
tt0093582,"When I saw this movie, I couldn't believe my eyes. Where these hilarious creatures, dustbin muppets with big pointy teeth, really meant to be scary? Or where they designed to have a good laugh (I sincerely hope so). If you watch carefully you can even see the strings operating them (better; dragging them across the screen). The whole was rather funny than scary and I had a good time watching the movie because I was amazed by its overall incapacity to have only one good part. It is one big joke from beginning to end and I believe this movie belongs into a new category: So unbelievable crappy you'll be laughing from beginning to end. (I'm not even gonna try to comment on the acting or all the other things)"
tt0094813,"There is only one use for a film such as Bulletproof: it reminds you just how bad bad can be. We often see films which we describe as ""pretty awful"" or ""not much good"", but then you come across a film like this and you can see that although all those other films aren't ""good"" they are no way as stinkingly bad as Bulletproof. This was a birthday gift from someone who spent less than two seconds rummaging thru' the DVD bargain bin at our local superstore to fulfil an obligation (i.e. to give me a present). It could have been a serendipitous find but it wasn't: this is so utterly clichéd, so badly written, so poorly directed, so badly acted that I'm surprised everyone involved hasn't been arrested and sent down for 10 years. God, it's awful. I suspected as much from about 30 seconds in, but carried on because sometimes - sometimes - bad films are so bad they can be enjoyable. This isn't one of them. It is simply bad. I stopped watching after 45 minutes, and tomorrow I shall throw it in the bin."
tt0096117,"The late 80's saw an inexplicable rash of supernatural horror films set in gloomy penitentiary settings. Renny Harlin's superbly gritty and moody ""Prison"" got the whole haunted hoosegow ball rolling; it was immediately followed by the markedly inferior ""The Chair,"" John Saxon's enjoyably trashy ""Death House,"" the passable psycho picture ""Destroyer,"" and this hideously limp'n'lethargic exercise in hopelessly comatose tedium. <br /><br />Your usual annoying collection of horribly unsympathetic college student chowderheads lead by insufferably spineless tormented twerp Alex (the hugely unappealing Nicholas Celozzi) go to Alcatraz Island to investigate the bizarre circumstances surrounding the sudden gruesome death of up-and-coming rock star Sammy Mitchell (blandly played by Toni Basil of ""Hey Micky"" fame). Alex's brother becomes possessed by the evil demonic spirit of a vicious cannibalistic US Civil War cavalry commandant and goes on the expected killing spree, thus forcing wimpy Alex to overcome his passivity and make a stand against this ghoulish specter.<br /><br />Although slickly photographed by Nicholas Von Sternberg, with a few decent gore set pieces and a fair amount of spooky atmosphere (the film was shot on location in the dismal, rusty, rundown ruins of Alcatraz Island), ""Slaughterhouse rock"" nonetheless just doesn't cut it as a solid, effective fright feature. This is largely due to the uniformly obnoxious and unlikeable collegiate smartaleck characters, a tiresomely smirky bunch whose inane comic antics prove to be grating rather than amusing. The flat acting from a noticeably disinterested cast hurts matters all the more, with onetime ""Playboy"" playmate and undeniable blonde cutie pie hottie supreme Hope Marie Carlton doing an especially irritating Linnea Quigley impersonation as the token oversexed nympho bimbo. Dimitri Logothetis' direction displays a modicum of flashy visual style, but the tone is unevenly pitched between grim seriousness and goofy, horrendously sophomoric silliness, and, most damagingly, Ted Landon's sloppy, inconsistent, overly complicated and finally quite confusing script miserably fails to develop the necessary internal logic to make the far-fetched story even remotely plausible. In other words, this stinker sadly succeeds in making a scant 90 minutes seem like an excruciatingly drawn-out cinematic jail sentence."
tt0099742,"A woman's nightmares fuel her fear of being buried alive.The cheating husband wants her dead and decides to make good use of her phobia by sticking her in a coffin and leaving her in the basement.Of course B-horror movie queen Brinke Stevens transforms into hideous ghostly creature.The only reason to see this amateurish junk flick is Michael Berryman in a really small cameo and two sex scenes with Delia Sheppard.And the last twenty minutes of Brinke's bloody rampage are quite fun to watch.The special effects for example laughable decapitated head are truly awful.Better watch ""Scalps"" or ""Alien Dead"" again.Of course I ain't expecting classy entertainment from Fred Olen Ray,but ""Haunting Fear"" is too dull to be enjoyable."
tt0100156,"I got Mirror Mirror mainly because Yvonne De Carlo was in it (I thought she was great in American Gothic) but sadly she didn't have a very big role in this film. It starts off OK and the pace moves along nicely...but by the end it starts getting a bit tedious and dull. That's not to say that this is a boring film, but it's just very average and nothing spectacular. I didn't like the ""posession"" side of it and there were no decent gore scenes. Plus the 'main' story was very confusing and the ending doesn't make much sense at all. I did however like the story surrounding the Gothic girl and how she got revenge on her tormentors.<br /><br />I wouldn't particularly recommend Mirror Mirror to horror fans - it's nothing to wet yourself over."
tt0101540,"Worst movie, (with the best reviews given it) I've ever seen. Over the top dialog, acting, and direction. more slasher flick than thriller.With all the great reviews this movie got I'm appalled that it turned out so silly. shame on you martin scorsese"
